tile,cluster,pit,area_m2,floor_px,n_ground_in_floor,n_reclaim_in_floor,depth_A_m,depth_B_m,d_depth_m,dz_floor_med,dz_floor_min,dz_ring_med
621594,33,4,32.55773170059026,133,63,5,1.0283315179707415,1.024037067747372,-0.004294450223369495,0.0,-0.12478993725926557,0.0
621594,34,18,24.462913408817144,96,84,0,1.053539413069302,1.047037002497973,-0.006502410571329165,0.0,-0.07264134808968947,0.0
621594,35,19,33.57445150075617,134,109,0,0.45805592300331455,0.4566636121628562,-0.0013923108404583218,0.0,-0.012890527487286363,0.0
621594,36,20,21.760291912041993,90,67,0,0.21993151515061982,0.21993151515061982,0.0,0.0,0.0,0.0
621594,37,21,21.829390701123277,89,99,3,1.1892873577680803,1.1899819515285799,0.0006945937604996288,0.0,-0.2031609020997962,0.0
621594,38,77,32.9257568172958,131,67,8,0.6985743045439108,0.6941881674969181,-0.004386137046992644,0.0,-0.0754662768231924,0.0
621594,39,88,28.599613751799435,115,90,0,0.5109981161287465,0.5108844953230687,-0.00011362080567778321,0.0,-0.018386070242797814,0.0
621594,40,1,31.060812644786793,125,84,0,0.14793088954723999,0.14793088954723999,0.0,0.0,0.0,0.0
621594,41,2,37.367647771462565,149,89,0,0.3130071448959484,0.3130071448959484,0.0,0.0,0.0,0.0
621594,42,0,29.745184014811766,119,46,0,0.735155808721629,0.735155808721629,0.0,0.0,0.0,0.0
621594,43,22,68.80909341236718,280,114,0,0.8749367663268686,0.8749367663268686,0.0,0.0,0.0,0.0
621594,44,3,24.71336345207823,101,81,0,0.7237950135295819,0.7237950135295819,0.0,0.0,-0.07035665212674758,0.0
621594,44,23,50.11512598894522,201,280,0,0.6230648389683893,0.6230648389683893,0.0,0.0,0.0,0.0
621594,44,97,34.139962900290605,134,219,1,0.6533469849106268,0.6533469849106268,0.0,0.0,-0.05749580304154733,0.0
621594,45,84,22.98140925976925,93,39,3,0.4394192340262748,0.4689514362710838,0.029532202244809014,0.0,-0.2874901385302451,0.0
621594,46,32,24.434180800539625,101,64,0,0.6146351194769863,0.6146351194769863,0.0,0.0,0.0,0.0
621594,47,57,57.85448264732481,234,204,0,0.7802695496470164,0.7802695496470164,0.0,0.0,0.0,0.0
621594,48,90,28.952712437456906,112,98,0,1.220844922354047,1.2178571968262872,-0.0029877255277597214,0.0,-0.035302713245812356,0.0
621594,49,56,31.874253092522135,126,85,6,0.9585340189021281,0.952409171591114,-0.006124847311014037,0.0,-0.2489723281695433,0.0
621594,50,55,44.71837960249245,179,203,8,1.3003465089132646,1.2997956905122123,-0.000550818401052311,0.0,-0.12167168075967538,0.0
621594,51,53,31.462136109258545,127,90,0,0.8413390023606553,0.8413390023606553,0.0,0.0,-0.03425485523774796,0.0
621594,51,54,55.49918211424622,224,61,5,0.6572616484135096,0.6631449500752638,0.005883301661754103,0.0,-0.11628264858074999,0.0
621594,52,51,32.43626424152304,132,140,1,1.0180709146952722,1.030382674891598,0.01231176019632585,0.0,-0.08810919635004666,0.0
621594,52,52,38.116477006699746,157,139,0,1.058396797024045,1.0547546864455626,-0.003642110578482516,0.0,-0.011554167411816252,0.0
621594,53,65,24.009109097228432,99,73,0,1.1203938950572478,1.118200662814786,-0.002193232242461818,0.0,-0.05368339462279437,0.0
621594,54,50,37.70955453970247,151,260,0,0.6759506079802691,0.6747379660263277,-0.0012126419539413291,0.0,-0.02899067142311651,0.0
621594,55,66,31.20481223652811,126,145,11,1.2035188258327025,1.2062016053932325,0.00268277956052998,0.0,-0.07681577358283675,0.0
621594,56,49,25.053888783756427,98,45,0,0.6590756903227089,0.6572717338515872,-0.0018039564711216372,0.0,-0.022273192961790755,0.0
621594,56,93,20.73599391816941,84,333,0,1.0368643064855405,1.0399217602549697,0.0030574537694292303,-4.317285743127286e-06,-0.06992063935854276,0.0
621594,57,74,49.17685354909757,200,87,0,0.7730301558751194,0.7738228757822299,0.0007927199071104951,0.0,-0.027360912930134873,0.0
621594,58,25,25.587939365160988,104,95,4,1.1854955100693587,1.1875848967781053,0.002089386708746588,0.0,-0.11475118784443339,0.0
621594,59,5,30.708115918717528,123,109,7,1.2316772974228343,1.2342875818901007,0.0026102844672664105,0.0,-0.05953738123804442,0.0
621594,60,76,32.13396494184328,130,105,0,0.40791552188858304,0.41047187853746436,0.0025563566488813194,0.0,0.0,0.0
621594,61,26,30.56668012901306,125,42,8,1.131934062146513,1.1440798625772572,0.012145800430744202,-5.684341886080802e-14,-0.28368448907451693,0.0
621594,62,24,39.13943180490067,157,162,1,0.9375679667282384,0.9331531521719398,-0.004414814556298552,0.0,-0.08171248151506916,0.0
621594,63,81,25.422546114956592,104,68,0,0.6821851459831123,0.6803001920876568,-0.00188495389545551,0.0,-5.684341886080802e-14,0.0
621594,64,31,40.76699748624196,167,67,8,0.8554129841552367,0.8813830956681272,0.025970111512890526,0.0,-0.10672030080826289,0.0
