epoch,tr_loss,va_loss,score,sec,iou_bg,iou_floor,iou_wall
1,0.006145873223431408,0.006851500883284543,0.11284100103699372,30.215569734573364,0.965668722441005,0.04319359825406929,0.18248840381991815
2,0.002010318638685231,0.0023368148702300256,0.2720762436021998,18.150556802749634,0.9884588695543645,0.23757058891321886,0.3065818982911807
3,0.0013698520040354477,0.001920901743384699,0.3255153909336583,15.833458185195923,0.9817169751251482,0.36007185815824416,0.2909589237090724
4,0.0012915835593444987,0.0011850915293002294,0.4631589558555357,15.418534517288208,0.993136431109,0.46012050881499666,0.46619740289607475
5,0.0011476240634249572,0.0013419120934688384,0.4305126934904383,15.220965385437012,0.9938268454235025,0.4066151713210537,0.454410215659823
6,0.0009814421123920535,0.0015138749667029413,0.36435417506038736,15.358678340911865,0.9868647819729228,0.3721872541306058,0.35652109599016885
7,0.0009788264675686757,0.0013013355653836494,0.5131866266764966,14.319042682647705,0.9943123960699873,0.5026528752880648,0.5237203780649285
8,0.0009546823522004371,0.001346174123076101,0.537925531304871,14.439114093780518,0.9947132705268978,0.5263250675755082,0.5495259950342337
9,0.0009356272953132597,0.0010446886751904255,0.5127366744519057,14.505283832550049,0.9939863781562222,0.4736735383575532,0.5517998105462583
10,0.0008839039543930155,0.000907003995962441,0.477481984765829,14.193690776824951,0.9923392612257622,0.4702330568252356,0.4847309127064224
11,0.0008536909500925014,0.0012539292543402149,0.5623925116524735,13.895071983337402,0.9953302390434966,0.5699606202313562,0.5548244030735908
12,0.0008652974830534405,0.00143503171340045,0.4522697509713205,13.62965989112854,0.991347864071638,0.4354991028425725,0.46904039910006845
13,0.0008312220765779224,0.000897079253465765,0.49549294874884814,14.374455213546753,0.9928328651000082,0.5017467248908297,0.48923917260686656
14,0.0007435664197262854,0.0014920868108876878,0.501569634020819,13.673406600952148,0.9937052996249477,0.4871389891696751,0.5160002788719629
15,0.0007502725556827126,0.0008988274461848454,0.551372617090199,13.303612232208252,0.9938310711766427,0.5785247069490318,0.5242205272313663
16,0.0008406141759433711,0.0012095350539311767,0.5454359602388079,13.5878586769104,0.9939675897609139,0.5349186194159067,0.5559533010617093
17,0.0006972175585523916,0.001074120111297816,0.5251626066002696,14.625485181808472,0.9936744076499439,0.5492608057781289,0.5010644074224103
18,0.000716048763700737,0.0014323040247998303,0.39620517414977846,13.876515865325928,0.9877769078655135,0.39551348647504714,0.3968968618245098
19,0.0007289026890738079,0.0013705835574203068,0.49853185215329965,13.949067831039429,0.9929359215255685,0.5096309630963096,0.4874327412102897
20,0.0007010351699323226,0.001307014705768476,0.5706373182429163,13.778935432434082,0.9944569880954343,0.5884280237016382,0.5528466127841944
21,0.0007172347559856299,0.0006783061609086064,0.46656399228243567,13.419185400009155,0.9911949237522918,0.48838113757899854,0.4447468469858728
22,0.0006973822265326118,0.0012525023517405821,0.4939445190304982,13.944630146026611,0.9924446636521094,0.5068859405740807,0.4810030974869158
23,0.0006526909337247697,0.0012702146939571118,0.5171338664279673,14.232809782028198,0.9925260611463704,0.5360431696873716,0.49822456316856295
24,0.000617665708071003,0.0011598020339281196,0.5301811971309605,14.837067127227783,0.9924166863933848,0.5390150663368563,0.5213473279250648
25,0.000604226051692445,0.0011119091068394482,0.5495819383154191,14.86333441734314,0.9942088935987449,0.5325583841784136,0.5666054924524246
26,0.0005938826876585013,0.0009750317808033691,0.5417088269240601,14.664852857589722,0.9945438473195265,0.5458300026645351,0.5375876511835851
27,0.0006332212711314264,0.0010925345963591503,0.5167740019047221,14.100590705871582,0.992658436868832,0.5481080408264875,0.4854399629829567
28,0.0005651448117509389,0.0011538838379136804,0.5478741466259708,13.732163429260254,0.9946968357010487,0.5598869693661294,0.5358613238858122
29,0.0005918271065009042,0.0012811787504081924,0.531625522618796,13.459911108016968,0.9927816423999442,0.542646146907943,0.5206048983296491
30,0.0005268525229229664,0.0006183067356081059,0.5960036391280141,13.61677598953247,0.9948721628968307,0.6222615622925426,0.5697457159634856
31,0.0005753458901427877,0.0010488945408724248,0.5428306277553658,13.656498908996582,0.9939736390387579,0.554715821812596,0.5309454336981355
32,0.0005590818226874734,0.0009394033630895945,0.5530783994879582,14.244235515594482,0.9938416136929262,0.5625190513930378,0.5436377475828785
33,0.0005440610447504486,0.0009489307703915983,0.5496907035163836,14.28608250617981,0.993534109778187,0.5720285130132066,0.5273528940195606
34,0.0005588500091853815,0.0010928527853037748,0.561083442384085,13.918771743774414,0.9941227604064415,0.5736477987421383,0.5485190860260317
35,0.0005252587822421143,0.001233995762757129,0.5389365953815723,14.509571552276611,0.9937827415403593,0.5409886210693747,0.5368845696937699
36,0.000565085804854066,0.0008869916394663354,0.5911277650721383,14.468668460845947,0.994803357275921,0.5978516280631084,0.5844039020811682
37,0.0005190259297915662,0.0007472449797205627,0.5689101472802938,13.428550720214844,0.9935333917236654,0.6012216404886562,0.5365986540719312
38,0.0005368242265644651,0.0011691575863450351,0.5300966596713299,14.368725538253784,0.9930032702273854,0.546139148027425,0.5140541713152349
39,0.000517586261804144,0.00046634623302250274,0.571172339944342,14.374124526977539,0.9946590846423802,0.5898300007488954,0.5525146791397888
40,0.00052786447504798,0.0009816538949962705,0.5628055405408937,13.73697543144226,0.9936358583212331,0.5862962516572255,0.5393148294245619
