epoch,tr_loss,va_loss,score,sec,iou_bg,iou_floor,iou_wall
1,0.01207330438161367,0.009835970277587572,0.024838625542731068,28.030123472213745,0.9508405301803301,0.008860153256704981,0.04081709782875716
2,0.003949321640998517,0.004654570663761761,0.2104987119314419,16.975828409194946,0.9002499957283943,0.35629156515440835,0.06470585870847544
3,0.0019908550281175657,0.0021215445594862103,0.4475583287373195,14.537439584732056,0.9949640608251591,0.3948857207513012,0.5002309367233378
4,0.0017278173748452804,0.003007507701921794,0.3382046950157506,15.69771409034729,0.9940274936344327,0.2933558059079216,0.38305358412357965
5,0.0014963348834211693,0.0014377786428667605,0.514576821721695,15.038000345230103,0.9938961699571822,0.49506917868707684,0.5340844647563132
6,0.00128121177151211,0.0019038623690398203,0.2053800991655753,14.692546606063843,0.9708334981097914,0.19393496367180577,0.21682523465934486
7,0.0011085634714139527,0.0013347628215948741,0.41571419780010976,14.492072582244873,0.9890778906052796,0.4126604434072345,0.418767952192985
8,0.0010435840890032093,0.0014966588156918685,0.3984775090061886,13.704176664352417,0.9902188348217429,0.37395145276978564,0.42300356524259153
9,0.0011373362932844383,0.0011148728339725898,0.36365493630923934,13.419187307357788,0.9886251613055524,0.34084492841298647,0.3864649442054922
10,0.001102157009116031,0.0011573857369108333,0.5175321567115649,13.192570686340332,0.993437821492168,0.526488329399423,0.5085759840237067
11,0.0009489950331810274,0.0010631897603161633,0.4486274523463496,13.118095397949219,0.9916965484725847,0.45427101200686104,0.4429838926858382
12,0.0008802603253187906,0.0014185917098075151,0.5132688543953763,13.218108177185059,0.9932428145557783,0.522919137654364,0.5036185711363886
13,0.0009457060077693313,0.0010431823061986102,0.5391988602402804,13.121806859970093,0.9944692472928978,0.5347781099103243,0.5436196105702364
14,0.0009554836724419147,0.0009157116162694163,0.4795922852889202,12.715923547744751,0.9907735357793277,0.5086404211490043,0.4505441494288361
15,0.0008511434440917679,0.0011092879382583003,0.38968269177895404,13.4681077003479,0.9864436610126908,0.43224530168150344,0.34712008187640464
16,0.000872227695684782,0.0008683904112937549,0.5447750614920206,13.446813344955444,0.9928240382370124,0.5718302132620174,0.5177199097220239
17,0.0008386823794449141,0.0010994285823673839,0.4864661114690455,13.523826122283936,0.9918705128517439,0.5055472949788402,0.46738492795925085
18,0.0007878819520364663,0.0007455552630643877,0.5080635072663453,13.339721441268921,0.9932652007880859,0.5040226002579378,0.512104414274753
19,0.0007702107694441159,0.0010274096728406018,0.5237213192987678,13.384383201599121,0.9933776185379688,0.5428175788936667,0.5046250597038688
20,0.0007242181607963223,0.0007741466979496181,0.5674789978850261,13.53630781173706,0.994410715378656,0.5820295364819418,0.5529284592881103
21,0.000676597467023193,0.0012026854544981485,0.49581248048559584,14.001626968383789,0.9923106778442592,0.511390602752729,0.4802343582184627
22,0.0007363915348450016,0.0009730250587583416,0.47571351602036016,13.927939176559448,0.992400275518325,0.4725523188558208,0.4788747131848995
23,0.0007006215930328166,0.0012098145994564726,0.5057332055523938,13.234110355377197,0.9926857154338362,0.503969456396582,0.5074969547082057
24,0.0006813852324787723,0.0009133563984909819,0.4690570873816945,13.353234052658081,0.9919569327120632,0.47980191408858225,0.45831226067480674
25,0.0007029944107144777,0.0007929832661627895,0.5027942064341553,13.082825660705566,0.9938162091263119,0.4752157991106461,0.5303726137576645
26,0.0006856997298248308,0.0008964205788086272,0.5248701396826496,13.37257695198059,0.9929430572488869,0.5339833262681928,0.5157569530971066
27,0.0006524372246961942,0.0007129510405421671,0.5511614419381403,13.457091808319092,0.9930502942049249,0.5704728799108021,0.5318500039654787
28,0.0007227403693832457,0.0006321345992748522,0.5635042067987819,13.89884066581726,0.9943876489819281,0.5741137793024585,0.5528946342951053
29,0.0006750177938221512,0.0008276428723345614,0.5310150413496737,14.38552975654602,0.9939816931244271,0.5523875432525952,0.5096425394467523
30,0.0006784092218271996,0.001159154376687689,0.5053134143296183,14.309401988983154,0.993347733279556,0.4978766672647886,0.5127501613944481
31,0.000692788801787078,0.0006600267725944933,0.5405915067669981,14.310862302780151,0.9928665719633201,0.5724970836478419,0.5086859298861542
32,0.000638468866542864,0.0015254354608866076,0.43488092377746657,14.257450819015503,0.9917908861433596,0.42180933421809336,0.4479525133368397
33,0.0006504610141028503,0.0012959701610573877,0.5061764140595638,14.18083906173706,0.9933486650911856,0.49960755901708626,0.5127452691020414
34,0.0006108887196444955,0.0009426493909106486,0.49248233566143074,13.952665328979492,0.9926403008763486,0.4861310642059896,0.4988336071168718
35,0.0005770629091114786,0.0014546152928637133,0.48459399413104276,13.922502279281616,0.992480421769572,0.49748378099799917,0.47170420726408635
36,0.0006777210985187834,0.0007680007838644087,0.5363108183441739,14.97036600112915,0.9933501968556737,0.5537644850132711,0.5188571516750767
37,0.0006473100480721577,0.0007369969130700661,0.5909748529537959,15.180142879486084,0.9942886106523152,0.6169996613613274,0.5649500445462645
38,0.0006262564902978116,0.0006926970996169581,0.541715159121774,12.986911296844482,0.9932622268220122,0.5639458464773922,0.5194844717661559
39,0.0006102545433493919,0.0010278778176547752,0.5532886642806238,13.457450866699219,0.9933822839393089,0.5786226114649682,0.5279547170962796
40,0.0005469022167074543,0.0007155428433583842,0.573509806746582,12.88045883178711,0.9943029637045361,0.598188893878162,0.5488307196150022
