bbox_score,wp_id,geometry
0.985029399394989,663,"POLYGON ((-105.1090520563141 40.02800577909496, -105.1090520563141 40.0280388705355, -105.1090930081049 40.0280388705355, -105.1090930081049 40.02800577909496, -105.1090520563141 40.02800577909496))"
0.9972665309906006,664,"POLYGON ((-105.1095601054222 40.03846952822165, -105.1095601054222 40.03850531576781, -105.1096009389298 40.03850531576781, -105.1096009389298 40.03846952822165, -105.1095601054222 40.03846952822165))"
0.9941682815551758,680,"POLYGON ((-105.107445956302 39.96707617359016, -105.107445956302 39.96711643532137, -105.1074892852092 39.96711643532137, -105.1074892852092 39.96707617359016, -105.107445956302 39.96707617359016))"
0.9984719157218932,684,"POLYGON ((-105.1088916638775 40.30430450525222, -105.1088916638775 40.30434748153094, -105.1089411859208 40.30434748153094, -105.1089411859208 40.30430450525222, -105.1088916638775 40.30430450525222))"
0.9969610571861268,684,"POLYGON ((-105.1089495361278 40.30430577072398, -105.1089495361278 40.30435244299549, -105.1090049614997 40.30435244299549, -105.1090049614997 40.30430577072398, -105.1089495361278 40.30430577072398))"
0.9848681092262268,684,"POLYGON ((-105.1090154960577 40.30430134218159, -105.1090154960577 40.30435516578465, -105.1090796974281 40.30435516578465, -105.1090796974281 40.30430134218159, -105.1090154960577 40.30430134218159))"
0.9940587282180786,690,"POLYGON ((-105.1062894903545 39.95058934803267, -105.1062894903545 39.9506284350805, -105.1063341926374 39.9506284350805, -105.1063341926374 39.95058934803267, -105.1062894903545 39.95058934803267))"
0.982874870300293,690,"POLYGON ((-105.1063467363428 39.95059118474695, -105.1063467363428 39.95062874026164, -105.1063880907407 39.95062874026164, -105.1063880907407 39.95059118474695, -105.1063467363428 39.95059118474695))"
0.9945127964019777,690,"POLYGON ((-105.1063950372377 39.95058882196484, -105.1063950372377 39.95062377221743, -105.1064359046199 39.95062377221743, -105.1064359046199 39.95058882196484, -105.1063950372377 39.95058882196484))"
0.9941065311431884,692,"POLYGON ((-105.106012151518 40.02302862031397, -105.106012151518 40.02306194126293, -105.1060512824148 40.02306194126293, -105.1060512824148 40.02302862031397, -105.106012151518 40.02302862031397))"
0.9899219870567322,692,"POLYGON ((-105.1060664831873 40.02302948613558, -105.1060664831873 40.0230609042757, -105.106103696009 40.0230609042757, -105.106103696009 40.02302948613558, -105.1060664831873 40.02302948613558))"
0.9989295601844788,702,"POLYGON ((-105.1056183127025 40.06799571388504, -105.1056183127025 40.0680376631712, -105.105667517797 40.0680376631712, -105.105667517797 40.06799571388504, -105.1056183127025 40.06799571388504))"
0.9976664781570436,703,"POLYGON ((-105.1041087488542 40.07506728637748, -105.1041087488542 40.07510230623724, -105.1041503066379 40.07510230623724, -105.1041503066379 40.07506728637748, -105.1041087488542 40.07506728637748))"
0.998035967350006,704,"POLYGON ((-105.1044348359009 40.08974600044051, -105.1044348359009 40.08977963122007, -105.1044739468061 40.08977963122007, -105.1044739468061 40.08974600044051, -105.1044348359009 40.08974600044051))"
