id,length_m,incision_depth_m,berm_sep_m,incision_fwhm_m,tread_width_m,cut_depth_m,fill_height_m,bench_amp_m,relief_amp_m,shoulder_grad,hillslope_deg,slope_centre,slope_flank,chm_centre,chm_flank,inten_centre,inten_flank,lrm5_amp,slope_ratio,chm_deficit_m,inten_ratio,n_transects,sinuosity,log_length,bin,prominence_z,tiger_match,is_tiger,mean_proad
,156.67786449615818,0.68299633,13.0,5.0,2.0,0.2684877812862396,0.4775276780128479,0.7227053046226501,0.7227053046226501,0.43148282170295715,4.481817245483398,6.111086845397949,6.010608673095703,0.2553772032260895,0.104888916015625,18688.0,17600.0,0.12896728515625,0.9616446495056152,-0.1548188030719757,1.0956847667694092,15,1.1586807482137187,5.060554119476233,0,0.20068478136598092,0.0,0,0.7330203
,63.39011803359557,1.049859,17.5,5.5,0.0,0.9829485714435577,0.13439776748418808,1.0573185086250305,1.0573185086250305,0.49097222089767456,7.276029586791992,10.12962293624878,9.940593242645264,0.13611754029989243,0.15627438575029373,21892.0,18064.0,0.1715545654296875,1.0533626675605774,0.0313110277056694,1.2057772874832153,6,1.057470090592642,4.164960174652863,1,1.2222036830037966,0.0,0,0.74965215
,95.82908263178311,0.75542283,15.0,5.0,2.5,0.448102742433548,0.23519347608089447,0.8097087740898132,0.8068675994873047,0.35589250922203064,4.0438923835754395,5.860839366912842,4.147968292236328,0.1610107272863388,16.151918411254883,18680.0,17320.0,0.11785888671875,1.6543736457824707,1.8520294427871704,0.9964608550071716,9,1.17196507362825,4.572947389570332,0,0.5320946117579932,0.0,0,0.7048856
,318.9763999942369,0.45669344,14.0,5.5,2.5,0.24593739211559296,0.17804336547851562,0.4424702227115631,0.4424702227115631,0.2858639061450958,0.3881653845310211,5.004642486572266,2.0487279891967773,4.333339214324951,0.10147703438997269,20648.0,21184.0,0.090545654296875,2.1215858459472656,-0.04442748427391052,0.9695898294448853,31,1.039850056253796,5.768247243056096,0,0.16066798252683034,0.0,0,0.7327223
,46.53183470799764,0.55076957,15.75,8.25,6.25,0.2573997974395752,0.2254215031862259,0.4828213006258011,0.4828213006258011,0.31423138082027435,1.9784733057022095,3.3961321115493774,2.9117002487182617,0.04822082258760929,0.17934872582554817,16694.0,17636.0,0.124908447265625,1.1212776899337769,0.10531920194625854,0.9426250457763672,4,1.0100623202130228,3.861399690932834,0,0.0668901246054965,0.0,0,0.67615014
,603.9710054431785,0.53261495,12.5,6.25,3.5,0.20124568790197372,0.35082879662513733,0.5527272820472717,0.5527272820472717,0.32687872648239136,0.3323340266942978,3.330629348754883,2.0109041929244995,0.2354736328125,0.07454070821404457,23080.0,22128.0,0.1049041748046875,1.6845424175262451,0.011576849035918713,1.0416768193244934,60,1.3922153840447564,6.405180531995099,0,0.5210866715212138,0.0,0,0.7688764
,49.95586555950722,0.69145525,11.25,7.0,2.75,0.4638902246952057,0.4393352270126343,0.9032254219055176,0.9032254219055176,0.37271541357040405,0.8027646243572235,5.5216346979141235,2.396684765815735,6.581170529127121,19.492013931274414,24620.0,23198.0,0.111572265625,2.6030280590057373,4.123988628387451,1.054846853017807,4,1.013140988144323,3.9309598768797303,0,0.9682523597892573,0.0,0,0.7639292
,115.8309206851306,0.88651544,17.0,7.5,0.0,0.7818499803543091,0.19041657447814941,0.9365434646606445,0.9365434646606445,0.42207157611846924,4.858413219451904,9.622374534606934,10.722986221313477,0.14104613661766052,14.09014892578125,26384.0,26224.0,0.110870361328125,0.9850694537162781,8.201823234558105,1.087013840675354,11,1.7939859440844907,4.760727767252064,1,0.9056779406057153,0.0,0,0.74963707
,213.75656403827088,0.35220376,13.5,4.5,3.5,0.1651456654071808,0.2588370740413666,0.4270206689834595,0.39602670073509216,0.22765883803367615,5.536325454711914,3.894458532333374,6.089188098907471,3.1019043922424316,11.026074409484863,25488.0,24504.0,0.102386474609375,0.5854448080062866,0.09491881728172302,1.0768250226974487,21,1.1141690315453066,5.369505126349603,0,-1.3511797786922994,0.0,0,0.8218558
,419.2541645774965,0.5796245,15.0,5.5,4.0,0.6868671774864197,0.20722375810146332,0.8185796737670898,0.7952852845191956,0.4111877679824829,6.037961959838867,3.7641513347625732,8.503503799438477,3.877056837081909,12.622069358825684,21284.0,19280.0,0.106689453125,0.4896804392337799,5.148447036743164,1.1182401180267334,41,1.2006400459903428,6.040859682001662,0,-0.380233140809423,0.0,0,0.90386844
,275.38265450846774,0.8377813,14.5,6.0,5.5,0.05267731472849846,0.7949984073638916,0.9120141863822937,0.8847662210464478,0.41076692938804626,6.71522855758667,4.069169521331787,7.979598522186279,0.2989806830883026,3.2938873767852783,18464.0,21920.0,0.10528564453125,0.4416118562221527,1.1146266460418701,0.880660355091095,27,1.155476796471916,5.6217863348898485,1,0.5521031545859884,0.0,0,0.705374
,135.44919929459164,0.6204113,11.0,5.5,4.0,0.44166526198387146,0.402780681848526,0.7204147577285767,0.7204147577285767,0.3850432336330414,6.2952775955200195,4.994461536407471,7.923637390136719,0.15673214197158813,6.366786956787109,20432.0,19824.0,0.129791259765625,0.6356381177902222,2.871917247772217,1.0315057039260864,13,1.0477600602003314,4.915952379013946,0,-0.23671633589618504,0.0,0,0.74972606
,483.03109390245595,0.79440665,13.5,5.0,4.25,0.6892676651477814,0.3932383507490158,1.1500377655029297,1.1408710479736328,0.4938178211450577,7.3736653327941895,6.307647943496704,11.034245491027832,0.18247680366039276,6.977648019790649,19008.0,17612.0,0.1512908935546875,0.7342680096626282,5.40562891960144,1.0417364835739136,48,1.066528117094443,6.182149148253216,1,0.34131365914255524,0.0,0,0.8873378
,240.85396002754388,0.9624718,12.0,5.25,0.75,0.28922733664512634,0.9388035535812378,1.2551589608192444,1.2170330882072449,0.45493221282958984,13.162190914154053,8.364704608917236,15.123190879821777,0.6535888612270355,8.757301330566406,28184.0,20336.0,0.128570556640625,0.5900927484035492,2.0119951963424683,1.3125,24,1.0265839215454362,5.488334073034234,1,0.5815103231620228,0.0,0,0.87847185
,184.7513368923044,0.76223147,15.25,5.25,3.0,0.729954868555069,0.38552655279636383,0.9115862250328064,0.8858312666416168,0.3691602945327759,12.777304649353027,6.256426095962524,14.459582328796387,0.23555755615234375,5.961749076843262,21956.0,20784.0,0.10699462890625,0.45390376448631287,0.4217284321784973,1.0862608551979065,18,1.0483410989911326,5.224408880838748,0,-0.10632339210015361,0.0,0,0.7634562
