epoch,tr_loss,va_loss,score,sec,iou_bg,iou_plat
1,0.02107706871586588,0.020182436448521912,0.22761194423738396,67.2274739742279,0.8089021818195928,0.22761194423738396
2,0.016916287439119704,0.01751477923244238,0.3405089055435871,52.626827239990234,0.8990346014533619,0.3405089055435871
3,0.01563756387540192,0.013602612966982027,0.3769743439850395,47.07672953605652,0.9312247677265896,0.3769743439850395
4,0.01491402025457542,0.014488878892734647,0.30978752528315207,47.60307431221008,0.8728048639105328,0.30978752528315207
5,0.014442851116775342,0.014702264103107154,0.31299189364829083,46.09890866279602,0.87551106620223,0.31299189364829083
6,0.01391752125730492,0.01379307972577711,0.3422668376700445,49.25180125236511,0.8857755327825374,0.3422668376700445
7,0.013746605588580077,0.015988217550329864,0.27931960976485165,53.49887990951538,0.8281306004930337,0.27931960976485165
8,0.013088886872074514,0.011495110113173723,0.4209164950000682,51.55059814453125,0.9207150006171347,0.4209164950000682
9,0.012803752177377354,0.012743587334019443,0.3672149615940178,45.4467830657959,0.8991547355161571,0.3672149615940178
10,0.012855680720915771,0.012140529385457436,0.3966490910278591,48.82544302940369,0.9170894765227859,0.3966490910278591
11,0.012757217836618985,0.011699939204845577,0.4410026124123486,48.412729024887085,0.9276567989670154,0.4410026124123486
12,0.012373849969216675,0.013647699709205577,0.3777972325565352,45.80428743362427,0.8902444795125013,0.3777972325565352
13,0.012312507054786075,0.013426900492049754,0.3212781592100061,48.4222936630249,0.8578304039186919,0.3212781592100061
14,0.012372562529976075,0.011897816051108142,0.4164206713587986,47.48355317115784,0.9136296199356644,0.4164206713587986
15,0.012077089812044264,0.011801434331573546,0.4072551273748117,47.030556440353394,0.9131978809133803,0.4072551273748117
16,0.012007230616016489,0.010711175292575112,0.41575002835845315,46.5083863735199,0.9236605200889635,0.41575002835845315
17,0.01204443310457721,0.012429685797542334,0.4434916336618126,47.515095949172974,0.9242939313110612,0.4434916336618126
18,0.011944590610856155,0.012340746819972992,0.3520154663160679,45.558051347732544,0.8834180979526277,0.3520154663160679
19,0.011279690883315678,0.012136257564028105,0.4358784832581861,50.88934850692749,0.9177138622162203,0.4358784832581861
20,0.011239585800553268,0.01268198610826706,0.44669785319395416,50.88843297958374,0.9338185470297368,0.44669785319395416
21,0.010837275266893348,0.010724273044615984,0.41796811222318264,47.93496775627136,0.9222262901679128,0.41796811222318264
22,0.011049206856251607,0.010969534244698783,0.42058280634286244,50.72536253929138,0.929009455414914,0.42058280634286244
23,0.010537213948994593,0.012267867704698196,0.4598309530572898,46.51996850967407,0.9332772973045409,0.4598309530572898
24,0.01072372656034411,0.012162995602314671,0.3648508839110004,48.309025287628174,0.8944582952306633,0.3648508839110004
25,0.010346513838981683,0.012928814006348452,0.45872883439539225,47.63865637779236,0.9242844371594263,0.45872883439539225
26,0.010803499540208646,0.011149546092686554,0.43997914031255286,46.25433659553528,0.9253935774907922,0.43997914031255286
27,0.010287280765555377,0.010767463012598455,0.42073197445811106,45.169140100479126,0.9209894206622874,0.42073197445811106
28,0.010412096788333554,0.011875585284239302,0.4593798984791145,47.24498748779297,0.932995645224099,0.4593798984791145
29,0.01031855455564581,0.011561264982447028,0.4646664570172823,48.89713525772095,0.9362934150657206,0.4646664570172823
30,0.010114660460220755,0.01177512516733259,0.44505498132631827,45.468254804611206,0.9244176983687159,0.44505498132631827
31,0.009927169314392333,0.01123716616226981,0.48279338084697865,46.206358194351196,0.9333360497274207,0.48279338084697865
32,0.00995915948922904,0.011303954815957695,0.472821667604929,44.91968011856079,0.9367715811841159,0.472821667604929
33,0.009515202287935986,0.01318840857129544,0.46275997103035316,47.31216502189636,0.9362337179634075,0.46275997103035316
34,0.00996942044112761,0.01211966120172292,0.4598152628478158,47.90022015571594,0.9331879452308435,0.4598152628478158
35,0.009963887163771773,0.012402814890568456,0.4610175849504348,46.903806924819946,0.9307622690584101,0.4610175849504348
36,0.009460192419729143,0.013222966265554229,0.4432416451084948,49.81621956825256,0.9312477111728295,0.4432416451084948
37,0.009609242892419954,0.011545417384089282,0.44288860129393975,49.69814372062683,0.9300352787457907,0.44288860129393975
38,0.009453524027090028,0.011623010563198477,0.47309870041776164,48.99520826339722,0.9366101440553822,0.47309870041776164
39,0.009602581752675041,0.010574851864172766,0.4644259360489214,45.89059901237488,0.933378212365623,0.4644259360489214
40,0.00959634251523552,0.01252993568778038,0.4504363138092189,46.287455797195435,0.9287347637482586,0.4504363138092189
