epoch,tr_loss,va_loss,score,sec,iou_bg,iou_floor,iou_wall
1,0.01749991425171946,0.037168521992862226,0.020193587741535783,23.26205348968506,0.8119135321961412,0.00677845954144361,0.033608715941627954
2,0.006890905795223785,0.006017787242308259,0.10676617109932446,12.805477142333984,0.9706852231475419,0.11941477487378507,0.09411756732486386
3,0.00408664631487971,0.006702773505821824,0.06105282760408477,11.668604373931885,0.8929667025973208,0.059018845348489384,0.06308680985968017
4,0.003080474678426981,0.002767710853368044,0.3212758050780725,11.701828479766846,0.9903756431871518,0.2996437277329833,0.34290788242316167
5,0.0021272803706145196,0.002188739797566086,0.4190999787338782,11.429798126220703,0.9926680707947705,0.38567946028686434,0.4525204971808921
6,0.0018488808012934346,0.002394094108603895,0.22920614590083876,11.384645223617554,0.9764807036774305,0.21256958264832282,0.24584270915335474
7,0.0014817948227353168,0.001549693406559527,0.42730534720122043,11.403588771820068,0.9905130211354037,0.4316565849517139,0.422954109450727
8,0.00141426641141262,0.001690842810785398,0.31779003984410714,11.276211261749268,0.9877457931604561,0.2539973351099267,0.3815827445782875
9,0.0011922378696247258,0.0022725508315488696,0.45181207315256944,11.242915391921997,0.9932932268400771,0.4520073705957898,0.4516167757093491
10,0.0011582225208368266,0.0014085445611272008,0.4336691687495705,11.361881971359253,0.9915923636332705,0.436930347698886,0.430407989800255
11,0.0013053405405530198,0.0022859777556732295,0.17137655421140457,11.226810455322266,0.9603387448532688,0.17670089858793325,0.16605220983487587
12,0.001131082733274635,0.0014246999169699847,0.44968247980287,11.235194683074951,0.9904754869749307,0.4669229830342976,0.4324419765714425
13,0.0011371316751606312,0.0014807455299887806,0.4814870406836478,11.238711833953857,0.9931363404573613,0.47874336567844317,0.48423071568885245
14,0.0009990541006889985,0.0013730191392824053,0.29985281184848944,11.268435955047607,0.9812080980658107,0.29512552684625254,0.3045800968507264
15,0.0009676012207020187,0.0012287791061680764,0.49348348841080447,11.30552625656128,0.9925810483603266,0.4948703939780246,0.4920965828435843
16,0.0009260454716048006,0.0016959406435489654,0.5327117732952455,11.354709386825562,0.994258431790664,0.5344797737896012,0.53094377280089
17,0.0009967669294300404,0.0012825997546315193,0.4776507979688872,11.218692302703857,0.9935878211430179,0.4707833450952717,0.4845182508425027
18,0.0009501965497761513,0.0012065849965438246,0.3306883194281367,11.26589822769165,0.9841291161885416,0.3336407461748061,0.32773589268146724
19,0.0009227608203549277,0.0013875194126740098,0.5073974739799488,11.347578525543213,0.9944668193143809,0.48697557921102064,0.527819368748877
20,0.0009323005162348801,0.0009376059926580638,0.4627879405023597,11.250276327133179,0.9919236504365841,0.4733341251930158,0.45224175581170356
21,0.0008430130282332274,0.0012396624602843075,0.4632463331773782,11.299651622772217,0.9931267704514795,0.44212380473074986,0.48436886162400655
22,0.000924495054112578,0.0012110578245483339,0.3781296328818293,11.293915271759033,0.9883351373156435,0.3569657491069552,0.39929351665670343
23,0.0008108670916761074,0.0010575887805316596,0.40601703629480873,11.284328699111938,0.9889083194785648,0.4160789123990596,0.3959551601905579
24,0.0007670842239873089,0.0013185528921894729,0.2979658884560802,11.178506135940552,0.9818992320789963,0.30326771653543305,0.2926640603767274
25,0.0008125068358794758,0.0013725280878134072,0.47914036000674115,11.269779443740845,0.9933460842111609,0.4524793388429752,0.5058013811705071
26,0.0008064884177380891,0.0008725819992832839,0.5568652070686608,11.243036270141602,0.9950624347939823,0.5613517500335256,0.5523786641037962
27,0.0007739912808491764,0.0010796475864481181,0.5074018140315555,11.264853239059448,0.9932291526245913,0.5288905765457882,0.48591305151732267
28,0.0007622171233930258,0.0010756289877463133,0.5010573768318142,11.31358289718628,0.9935178531193556,0.48187570220566495,0.5202390514579633
29,0.0007489182515366173,0.0010388665774371474,0.4712557519444519,11.17524528503418,0.9929751692243596,0.47864497267064954,0.4638665312182543
30,0.0006787930668162352,0.0009551782568451017,0.4992611805688681,11.271744966506958,0.9930824025033963,0.5143353605560382,0.48418700058169795
31,0.0006495048732948349,0.0015688454761402682,0.4520801636371955,11.241358041763306,0.9929269550355476,0.4461076007606895,0.4580527265137015
32,0.0007112995495624615,0.0009707013145089149,0.5044884154973619,11.192755699157715,0.993040585721023,0.49120071285364225,0.5177761181410816
33,0.0006234560957333694,0.001171529176644981,0.49689421547426726,11.295491218566895,0.9934563496945094,0.4978898007033998,0.4958986302451348
34,0.0006246278318223741,0.0009849821537500248,0.5325002487105193,11.192890167236328,0.9937163854004991,0.5440976093150006,0.5209028881060379
35,0.0006142005943481556,0.0009501327120233327,0.5282341352799771,11.272185325622559,0.9930422221800456,0.5555878421572615,0.5008804284026928
36,0.0006290647486986762,0.0013287094130646437,0.5074899626151098,11.300518035888672,0.99279859499194,0.5158060797281718,0.49917384550204774
37,0.0006478571378851705,0.0010387461865320803,0.4759473450596639,11.199517488479614,0.9926046774689836,0.49495489078822413,0.4569397993311037
38,0.0006506949201028681,0.0011336452036630363,0.5083554008139659,11.285346508026123,0.9929094362047757,0.5196684883790763,0.4970423132488554
39,0.0006163601170886647,0.0010062409506645053,0.5147126418912131,11.27488112449646,0.9931312579936353,0.5250429799426934,0.5043823038397329
40,0.0006236296886168984,0.0010545493743848056,0.5319488781959235,11.293809652328491,0.993169955978252,0.5366327580294891,0.527264998362358
