n_px,elev_mean,elev_std,elev_range,slope_mean,slope_std,slope_p95,tile,wp_id,kind
7250,893.1253662109375,0.08045078068971634,0.40753173828125,0.6545560359954834,0.7438955903053284,2.4421098232269287,USGS_LPC_TX_West_Central_B4_2018_13RGR515055,123021,pad
3317,892.4701538085938,0.043699946254491806,0.3660888671875,0.4612066149711609,0.5044960975646973,1.2652326822280884,USGS_LPC_TX_West_Central_B4_2018_13RGR515055,123022,pad
56739,844.4343872070312,0.8688521385192871,6.06439208984375,2.7639267444610596,5.096452236175537,14.605230331420898,USGS_LPC_TX_West_Central_B4_2018_13RGR815085,145385,pad
3571,842.8828125,0.2238364964723587,0.978759765625,1.4170688390731812,2.040074586868286,6.509544372558594,USGS_LPC_TX_West_Central_B4_2018_13RGR815085,145386,pad
4943,841.9164428710938,0.2442590445280075,1.55523681640625,1.4362834692001343,1.3456029891967773,4.173053741455078,USGS_LPC_TX_West_Central_B4_2018_13RGR815085,145471,pad
9475,841.9528198242188,0.4451656639575958,2.5858154296875,2.091785430908203,2.624166250228882,8.237605094909668,USGS_LPC_TX_West_Central_B4_2018_13RGR815085,145472,pad
9336,841.5106201171875,0.7508627772331238,4.24810791015625,2.8815574645996094,3.8353090286254883,13.207576751708984,USGS_LPC_TX_West_Central_B4_2018_13RGR815085,145579,pad
41576,841.406982421875,1.0039650201797485,4.7855224609375,1.8628840446472168,3.1423842906951904,9.367997169494629,USGS_LPC_TX_West_Central_B4_2018_13RGR815085,145673,pad
2689,834.8921508789062,0.2143774926662445,1.04510498046875,1.0363348722457886,0.5800057053565979,2.1550023555755615,USGS_LPC_TX_West_Central_B4_2018_13RGR815085,145764,pad
3793,838.0596923828125,0.3752062916755676,2.33856201171875,1.7713205814361572,2.6363751888275146,7.980134963989258,USGS_LPC_TX_West_Central_B4_2018_13RGR815085,145844,pad
2723,848.0712280273438,0.34687137603759766,1.728759765625,3.0210773944854736,2.8723580837249756,9.607889175415039,USGS_LPC_TX_West_Central_B4_2018_13RGR815085,145931,pad
9588,843.998046875,0.26474201679229736,1.64239501953125,1.4170764684677124,1.3819506168365479,4.291688442230225,USGS_LPC_TX_West_Central_B4_2018_13RGR815085,146032,pad
52612,845.4664306640625,0.3007592260837555,1.72796630859375,0.6667962670326233,0.47894009947776794,1.5228122472763062,USGS_LPC_TX_West_Central_B4_2018_13RGR815085,146033,pad
2952,842.5643920898438,0.41291770339012146,1.5145263671875,0.9596986174583435,0.44273412227630615,1.7811094522476196,USGS_LPC_TX_West_Central_B4_2018_13RGR815085,146034,pad
25,847.2139892578125,0.3208931088447571,0.880126953125,3.4994802474975586,3.272409677505493,9.00808048248291,USGS_LPC_TX_West_Central_B4_2018_13RGR815085,146114,pad
4616,846.4054565429688,0.12904104590415955,0.667724609375,0.9677872061729431,0.9428194165229797,2.9579918384552,USGS_LPC_TX_West_Central_B4_2018_13RGR815085,146205,pad
1840,850.1904296875,0.2624689042568207,1.19964599609375,1.8215746879577637,2.6253843307495117,8.096845626831055,USGS_LPC_TX_West_Central_B4_2018_13RGR815085,146299,pad
5468,777.3251342773438,0.37357011437416077,2.22100830078125,1.6462143659591675,3.0476479530334473,7.901678562164307,USGS_LPC_TX_West_Central_B7_2018_14RKA445355_LAS_2019,166339,pad
8626,782.0656127929688,0.49959802627563477,3.1058349609375,2.257401943206787,2.4892048835754395,7.054221153259277,USGS_LPC_TX_West_Central_B7_2018_14RKA445355_LAS_2019,166426,pad
8912,773.9663696289062,0.14181862771511078,1.108642578125,1.2155158519744873,1.4927111864089966,4.007016181945801,USGS_LPC_TX_West_Central_B7_2018_14RKA445355_LAS_2019,166510,pad
5051,776.807373046875,0.28092631697654724,1.52423095703125,2.114595413208008,2.157886505126953,5.808904647827148,USGS_LPC_TX_West_Central_B7_2018_14RKA445355_LAS_2019,166906,pad
5625,777.6217041015625,0.4242548644542694,2.55169677734375,2.3093321323394775,2.55464243888855,7.759739398956299,USGS_LPC_TX_West_Central_B7_2018_14RKA445355_LAS_2019,167013,pad
3668,777.6400756835938,0.5374546647071838,3.95440673828125,4.655179500579834,5.561522006988525,18.836334228515625,USGS_LPC_TX_West_Central_B7_2018_14RKA445355_LAS_2019,167103,pad
2882,777.7742919921875,0.13970114290714264,1.3626708984375,1.6048486232757568,2.786348342895508,6.404806137084961,USGS_LPC_TX_West_Central_B7_2018_14RKA445355_LAS_2019,167104,pad
8819,774.2437744140625,0.12425608932971954,0.89837646484375,1.0543104410171509,1.045162320137024,3.291330099105835,USGS_LPC_TX_West_Central_B7_2018_14RKA445355_LAS_2019,167105,pad
5269,779.4022827148438,0.2954276502132416,2.3131103515625,2.945297956466675,4.571191787719727,13.470036506652832,USGS_LPC_TX_West_Central_B7_2018_14RKA445355_LAS_2019,167106,pad
2893,775.6785278320312,0.6851456761360168,3.211669921875,3.0152299404144287,2.0494470596313477,6.925783634185791,USGS_LPC_TX_West_Central_B7_2018_14RKA445355_LAS_2019,167303,pad
19909,779.6798706054688,1.6395347118377686,8.36981201171875,4.682263374328613,7.056931018829346,20.590614318847656,USGS_LPC_TX_West_Central_B7_2018_14RKA445370_LAS_2019,166427,pad
27820,787.1358642578125,0.5871639251708984,3.78076171875,1.8952746391296387,2.899846076965332,8.338812828063965,USGS_LPC_TX_West_Central_B7_2018_14RKA445370_LAS_2019,166511,pad
17418,779.4304809570312,0.6643028259277344,4.8360595703125,2.9556314945220947,3.9266295433044434,9.077496528625488,USGS_LPC_TX_West_Central_B7_2018_14RKA445370_LAS_2019,166512,pad
10680,787.8046875,0.44566208124160767,3.083251953125,1.9191703796386719,2.6135263442993164,7.856415748596191,USGS_LPC_TX_West_Central_B7_2018_14RKA445370_LAS_2019,166610,pad
7981,777.8079833984375,0.546245813369751,4.31201171875,2.3157453536987305,3.400545358657837,8.35297679901123,USGS_LPC_TX_West_Central_B7_2018_14RKA445370_LAS_2019,166611,pad
14332,784.22216796875,0.386190801858902,3.31085205078125,1.9480743408203125,2.529635429382324,7.693169593811035,USGS_LPC_TX_West_Central_B7_2018_14RKA445370_LAS_2019,166708,pad
834,782.513916015625,0.14532731473445892,0.9688720703125,1.8866007328033447,1.544573426246643,4.811008453369141,USGS_LPC_TX_West_Central_B7_2018_14RKA445370_LAS_2019,166817,pad
14146,785.4170532226562,0.4620596468448639,2.999755859375,1.5659278631210327,2.11435604095459,5.612849235534668,USGS_LPC_TX_West_Central_B7_2018_14RKA445370_LAS_2019,166818,pad
28200,781.6949462890625,0.42320695519447327,3.35272216796875,1.6025558710098267,2.7805004119873047,7.496768474578857,USGS_LPC_TX_West_Central_B7_2018_14RKA445370_LAS_2019,166907,pad
2183,781.8418579101562,0.3311938941478729,1.63702392578125,2.463555335998535,2.7211763858795166,8.537405967712402,USGS_LPC_TX_West_Central_B7_2018_14RKA445370_LAS_2019,166908,pad
14997,781.41064453125,0.2679271996021271,2.35693359375,1.3623918294906616,1.8201807737350464,5.260914325714111,USGS_LPC_TX_West_Central_B7_2018_14RKA445370_LAS_2019,167014,pad
7761,782.1180419921875,0.17861683666706085,1.37353515625,1.5611878633499146,1.7731523513793945,5.284286022186279,USGS_LPC_TX_West_Central_B7_2018_14RKA445370_LAS_2019,167015,pad
9248,779.74462890625,0.2809966504573822,1.54034423828125,1.2287845611572266,1.9821076393127441,5.421494007110596,USGS_LPC_TX_West_Central_B7_2018_14RKA445370_LAS_2019,167106,pad
1209,772.46484375,0.3490251302719116,1.52899169921875,2.708272695541382,2.130927324295044,6.801797866821289,USGS_LPC_TX_West_Central_B7_2018_14RKA445370_LAS_2019,167304,pad
10416,825.4400024414062,0.10812012851238251,1.67236328125,0.6549398899078369,1.5612887144088745,1.8719942569732666,USGS_LPC_TX_West_Central_B7_2018_14RKA550190_LAS_2019,173098,pad
1203,825.30712890625,0.04480208083987236,0.3072509765625,0.6529812812805176,0.5811639428138733,1.9677739143371582,USGS_LPC_TX_West_Central_B7_2018_14RKA550190_LAS_2019,173099,pad
1280,824.9358520507812,0.05682017654180527,0.25665283203125,0.7003466486930847,0.47148406505584717,1.578829050064087,USGS_LPC_TX_West_Central_B7_2018_14RKA550190_LAS_2019,173270,pad
15862,824.6890258789062,0.1251358985900879,0.92138671875,1.1654947996139526,1.9062401056289673,5.496057987213135,USGS_LPC_TX_West_Central_B7_2018_14RKA550190_LAS_2019,173271,pad
4779,823.1371459960938,0.19105742871761322,1.36627197265625,1.0087478160858154,1.0916686058044434,2.5880935192108154,USGS_LPC_TX_West_Central_B7_2018_14RKA550190_LAS_2019,173613,pad
18513,824.9345703125,0.1144239753484726,0.531494140625,0.6379969716072083,0.8754690885543823,2.3635337352752686,USGS_LPC_TX_West_Central_B7_2018_14RKA550190_LAS_2019,173681,pad
2501,840.8636474609375,0.3317311108112335,1.1021728515625,2.378103017807007,2.7817323207855225,8.508495330810547,USGS_LPC_TX_West_Central_B8_2018_13RMA130085_LAS_2019,145579,pad
41572,841.409423828125,1.0033740997314453,4.80029296875,1.860274076461792,3.119403600692749,9.400099754333496,USGS_LPC_TX_West_Central_B8_2018_13RMA130085_LAS_2019,145673,pad
2682,834.8941040039062,0.2145410031080246,1.04901123046875,1.0421003103256226,0.5871806144714355,2.2000646591186523,USGS_LPC_TX_West_Central_B8_2018_13RMA130085_LAS_2019,145764,pad
2964,849.0298461914062,0.6909935474395752,4.44158935546875,2.5117571353912354,3.83245587348938,11.53054428100586,USGS_LPC_TX_West_Central_B8_2018_13RMA130085_LAS_2019,145930,pad
6871,848.3599243164062,0.3799275755882263,1.96002197265625,2.1751370429992676,2.3423287868499756,7.483627796173096,USGS_LPC_TX_West_Central_B8_2018_13RMA130085_LAS_2019,145931,pad
9586,844.004638671875,0.26431605219841003,1.59033203125,1.3948951959609985,1.391628384590149,4.195544719696045,USGS_LPC_TX_West_Central_B8_2018_13RMA130085_LAS_2019,146032,pad
52620,845.47314453125,0.30126866698265076,1.76251220703125,0.636175811290741,0.4672325551509857,1.4759716987609863,USGS_LPC_TX_West_Central_B8_2018_13RMA130085_LAS_2019,146033,pad
5829,847.8761596679688,0.3471965789794922,2.3382568359375,1.8438414335250854,2.2395691871643066,6.986579418182373,USGS_LPC_TX_West_Central_B8_2018_13RMA130085_LAS_2019,146114,pad
4605,846.4130249023438,0.1281801015138626,0.67218017578125,0.9285922050476074,0.9072877168655396,2.8910093307495117,USGS_LPC_TX_West_Central_B8_2018_13RMA130085_LAS_2019,146205,pad
5094,850.379638671875,0.22134484350681305,1.8172607421875,1.1612162590026855,1.8506020307540894,4.4886345863342285,USGS_LPC_TX_West_Central_B8_2018_13RMA130085_LAS_2019,146299,pad
12810,851.503662109375,0.3647909462451935,1.47845458984375,0.9776842594146729,0.6427768468856812,2.24888277053833,USGS_LPC_TX_West_Central_B8_2018_13RMA130085_LAS_2019,146363,pad
2283,849.727294921875,0.2673116624355316,1.526611328125,1.168237566947937,1.5884556770324707,4.6230010986328125,USGS_LPC_TX_West_Central_B8_2018_13RMA130085_LAS_2019,146457,pad
6258,1286.85400390625,0.9526465535163879,4.7039794921875,3.3144402503967285,1.7389048337936401,6.721527576446533,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18603,control
6246,1332.074951171875,0.8272395730018616,4.7021484375,2.065652847290039,1.5423755645751953,4.39484167098999,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18603,control
6246,1284.4578857421875,0.8633453249931335,4.1024169921875,2.7831742763519287,1.3499250411987305,5.3235626220703125,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18603,control
6322,1312.421142578125,4.126441478729248,23.6414794921875,15.229921340942383,7.105442523956299,28.255142211914062,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18604,control
6322,1308.2554931640625,6.7404890060424805,26.264892578125,19.682968139648438,11.82177734375,40.979740142822266,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18604,control
6320,1318.8377685546875,8.281341552734375,28.218994140625,19.739120483398438,9.50770092010498,34.62000274658203,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18604,control
12562,1334.924072265625,0.16649791598320007,0.8056640625,0.694667398929596,0.4746365249156952,1.603101134300232,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18605,control
12560,1335.328857421875,0.25547266006469727,1.10986328125,0.7436251044273376,0.5283772349357605,1.7623307704925537,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18605,control
12560,1334.32568359375,0.47925400733947754,2.009521484375,1.0476804971694946,0.5873669385910034,2.136906385421753,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18605,control
5628,1325.62841796875,7.1929402351379395,28.3651123046875,20.92253303527832,16.291780471801758,53.117610931396484,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18671,control
5629,1289.6126708984375,1.1733808517456055,4.748779296875,2.9915008544921875,1.1625415086746216,5.0678181648254395,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18671,control
5625,1323.413330078125,8.777571678161621,24.91455078125,15.771665573120117,13.013594627380371,38.616214752197266,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18671,control
4892,1335.0048828125,0.32260584831237793,2.876220703125,1.197922945022583,1.5262341499328613,3.2726423740386963,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18672,control
4906,1335.0762939453125,0.19299066066741943,0.7454833984375,0.7659953236579895,0.48492488265037537,1.7178810834884644,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18672,control
4907,1333.9989013671875,0.14897054433822632,0.6845703125,0.686693012714386,0.4469253420829773,1.5154026746749878,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18672,control
4297,1336.4610595703125,0.13431450724601746,0.735595703125,0.6686875820159912,0.44162026047706604,1.4280831813812256,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18673,control
4311,1334.9619140625,0.26259538531303406,1.1649169921875,0.8859882354736328,0.5372051000595093,1.937164068222046,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18673,control
4290,1333.6942138671875,0.15358726680278778,0.5989990234375,0.7779015898704529,0.4247329533100128,1.5908684730529785,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18673,control
4508,1334.449462890625,0.14717209339141846,0.6273193359375,0.6437212824821472,0.4151971638202667,1.427358627319336,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18736,control
4497,1335.2650146484375,0.13771744072437286,0.6702880859375,0.9013729095458984,0.6936988830566406,2.1619560718536377,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18736,control
4499,1332.5965576171875,0.13824936747550964,0.7373046875,0.7441693544387817,0.610939085483551,1.9116178750991821,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18736,control
5304,1333.1722412109375,0.13110262155532837,0.5950927734375,0.5498261451721191,0.30322545766830444,1.0950251817703247,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18877,control
5296,1332.311279296875,0.13443972170352936,0.7215576171875,0.7711661458015442,0.4808948338031769,1.6270291805267334,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18877,control
5280,1334.8231201171875,0.17435166239738464,0.7044677734375,0.6119475364685059,0.3576546013355255,1.2999025583267212,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18877,control
8542,1329.9632568359375,0.34968695044517517,1.6273193359375,1.0293878316879272,0.7298853993415833,2.528970241546631,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18944,control
8543,1333.1651611328125,0.19557224214076996,0.9337158203125,0.6925439834594727,0.4657973051071167,1.6048022508621216,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18944,control
8546,1332.673095703125,0.16214409470558167,0.6925048828125,0.47753745317459106,0.2452791929244995,0.9130362272262573,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18944,control
4898,1329.566162109375,0.19611869752407074,0.8121337890625,0.6389892101287842,0.31339046359062195,1.1891475915908813,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18998,control
4887,1331.7781982421875,0.11041364073753357,0.61376953125,0.5978713631629944,0.4462694823741913,1.430562138557434,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18998,control
4899,1300.6793212890625,2.745948553085327,14.2354736328125,11.046578407287598,4.397422790527344,18.817846298217773,USGS_LPC_NM_SouthEast_2018_D19_13S_FS_10500_40500,18998,control
11517,898.1676635742188,0.0926155224442482,1.19464111328125,0.980362057685852,1.7336658239364624,3.3107264041900635,USGS_LPC_TX_West_Central_B4_2018_13RGR500055,120959,control
11515,897.8433227539062,0.0784531906247139,0.4306640625,0.45482271909713745,0.2771739661693573,0.9627187848091125,USGS_LPC_TX_West_Central_B4_2018_13RGR500055,120959,control
11508,898.1793823242188,0.06303104758262634,0.5882568359375,0.8258500695228577,0.976746678352356,2.086259126663208,USGS_LPC_TX_West_Central_B4_2018_13RGR500055,120959,control
11057,897.2374267578125,0.04386134445667267,0.4716796875,0.4977641701698303,0.8325169682502747,1.3962702751159668,USGS_LPC_TX_West_Central_B4_2018_13RGR500055,121153,control
11065,898.10888671875,0.11766285449266434,0.60675048828125,0.5794771909713745,0.4502105116844177,1.4382519721984863,USGS_LPC_TX_West_Central_B4_2018_13RGR500055,121153,control
11068,896.4533081054688,0.8469228744506836,3.20196533203125,1.8218538761138916,2.0942702293395996,3.572478771209717,USGS_LPC_TX_West_Central_B4_2018_13RGR500055,121153,control
27374,896.9933471679688,0.0803728997707367,0.59222412109375,0.9374869465827942,0.8461544513702393,2.518638849258423,USGS_LPC_TX_West_Central_B4_2018_13RGR500055,121258,control
27374,897.3298950195312,0.08518161624670029,2.04656982421875,0.7118789553642273,1.3544498682022095,2.050110340118408,USGS_LPC_TX_West_Central_B4_2018_13RGR500055,121258,control
27359,896.934326171875,0.0817960798740387,0.7108154296875,0.9495658278465271,0.9278529286384583,2.8423314094543457,USGS_LPC_TX_West_Central_B4_2018_13RGR500055,121258,control
18368,898.8787231445312,0.10400260984897614,0.67608642578125,0.8092931509017944,0.5585510730743408,1.8159117698669434,USGS_LPC_TX_West_Central_B4_2018_13RGR500055,121259,control
18360,897.7933349609375,0.20389916002750397,0.93841552734375,0.657752275466919,0.4332050383090973,1.4690567255020142,USGS_LPC_TX_West_Central_B4_2018_13RGR500055,121259,control
18364,898.8013305664062,0.06879904121160507,0.4827880859375,0.8160932660102844,0.5252048373222351,1.8112698793411255,USGS_LPC_TX_West_Central_B4_2018_13RGR500055,121259,control
14913,897.2493896484375,0.05252116546034813,0.93609619140625,0.7198023200035095,1.0656812191009521,2.4409422874450684,USGS_LPC_TX_West_Central_B4_2018_13RGR500055,121373,control
14927,897.1036376953125,0.07377438247203827,1.02294921875,0.9985280632972717,1.2366955280303955,2.6696903705596924,USGS_LPC_TX_West_Central_B4_2018_13RGR500055,121373,control
14926,896.8839721679688,0.051753442734479904,1.0924072265625,0.5407637357711792,0.8779280185699463,2.0069420337677,USGS_LPC_TX_West_Central_B4_2018_13RGR500055,121373,control
9043,894.64453125,0.828071653842926,3.80694580078125,2.631159782409668,3.105741024017334,6.790988445281982,USGS_LPC_TX_West_Central_B4_2018_13RGR500055,121474,control
