sourceId,title,project,publicationDate,dateCreated,sizeInBytes,format,downloadURL,downloadLazURL,metaUrl,minX,minY,maxX,maxY,n_pads_in_tile,proj
5df35adfe4b02caea0f97fc0,USGS Lidar Point Cloud TX West Central B4 2018 13RGR635325,gda,2019-12-10,2019-12-13T02:33:19.245-07:00,104778416,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR635325.laz,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR635325.laz,https://www.sciencebase.gov/catalog/item/5df35adfe4b02caea0f97fc0,-102.21348799259044,31.89750011859186,-102.19805166183407,31.91136547028524,18,USGS_LPC_TX_West_Central_B4_2018
5df35adfe4b02caea0f97fc2,USGS Lidar Point Cloud TX West Central B4 2018 13RGR635340,gda,2019-12-10,2019-12-13T02:33:19.633-07:00,103920743,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR635340.laz,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR635340.laz,https://www.sciencebase.gov/catalog/item/5df35adfe4b02caea0f97fc2,-102.21308014773426,31.911016805827103,-102.19764178026345,31.924882306406612,7,USGS_LPC_TX_West_Central_B4_2018
5df35adfe4b02caea0f97fc4,USGS Lidar Point Cloud TX West Central B4 2018 13RGR635355,gda,2019-12-10,2019-12-13T02:33:19.885-07:00,101177587,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR635355.laz,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR635355.laz,https://www.sciencebase.gov/catalog/item/5df35adfe4b02caea0f97fc4,-102.21267202904345,31.924533459554997,-102.19723162347486,31.938399109062413,1,USGS_LPC_TX_West_Central_B4_2018
5df35ae0e4b02caea0f97fc6,USGS Lidar Point Cloud TX West Central B4 2018 13RGR635370,gda,2019-12-10,2019-12-13T02:33:20.058-07:00,96444458,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR635370.laz,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR635370.laz,https://www.sciencebase.gov/catalog/item/5df35ae0e4b02caea0f97fc6,-102.21226363635309,31.938050079765087,-102.19682119130258,31.951915878242204,3,USGS_LPC_TX_West_Central_B4_2018
5df35ae0e4b02caea0f97fc8,USGS Lidar Point Cloud TX West Central B4 2018 13RGR635385,gda,2019-12-10,2019-12-13T02:33:20.193-07:00,104216661,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR635385.laz,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR635385.laz,https://www.sciencebase.gov/catalog/item/5df35ae0e4b02caea0f97fc8,-102.2118549694981,31.951566666446976,-102.19641048358078,31.96543261393566,19,USGS_LPC_TX_West_Central_B4_2018
5df35ae0e4b02caea0f97fca,USGS Lidar Point Cloud TX West Central B4 2018 13RGR635400,gda,2019-12-10,2019-12-13T02:33:20.389-07:00,116525258,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR635400.laz,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR635400.laz,https://www.sciencebase.gov/catalog/item/5df35ae0e4b02caea0f97fca,-102.21144602831326,31.965083219590213,-102.19599950014349,31.978949316132365,14,USGS_LPC_TX_West_Central_B4_2018
5df35ae0e4b02caea0f97fcc,USGS Lidar Point Cloud TX West Central B4 2018 13RGR635415,gda,2019-12-10,2019-12-13T02:33:20.609-07:00,183302657,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR635415.laz,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR635415.laz,https://www.sciencebase.gov/catalog/item/5df35ae0e4b02caea0f97fcc,-102.21103681263315,31.97859973918442,-102.1955882408245,31.992465984821973,19,USGS_LPC_TX_West_Central_B4_2018
5df35ae7e4b02caea0f97fce,USGS Lidar Point Cloud TX West Central B4 2018 13RGR635430,gda,2019-12-10,2019-12-13T02:33:27.735-07:00,208772114,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR635430.laz,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR635430.laz,https://www.sciencebase.gov/catalog/item/5df35ae7e4b02caea0f97fce,-102.21062732229221,31.992116225219117,-102.19517670545751,32.00598261999409,13,USGS_LPC_TX_West_Central_B4_2018
5df35aede4b02caea0f97ffa,USGS Lidar Point Cloud TX West Central B4 2018 13RGR650325,gda,2019-12-10,2019-12-13T02:33:33.361-07:00,112136293,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR650325.laz,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR650325.laz,https://www.sciencebase.gov/catalog/item/5df35aede4b02caea0f97ffa,-102.19764167735573,31.897149572391363,-102.18220793203253,31.911016713384353,27,USGS_LPC_TX_West_Central_B4_2018
5df35aede4b02caea0f97ffc,USGS Lidar Point Cloud TX West Central B4 2018 13RGR650340,gda,2019-12-10,2019-12-13T02:33:33.681-07:00,115846859,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR650340.laz,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR650340.laz,https://www.sciencebase.gov/catalog/item/5df35aede4b02caea0f97ffc,-102.19723152055354,31.910666076254255,-102.1817957402295,31.924533367111238,13,USGS_LPC_TX_West_Central_B4_2018
