epoch,tr_loss,va_loss,score,sec,iou_bg,iou_plat
1,0.018980248767918755,0.02068078032295619,0.26758414917957457,64.40157771110535,0.7855605333585806,0.26758414917957457
2,0.016153381576815857,0.01681969574253474,0.4047215018826963,46.402161836624146,0.9307753001541268,0.4047215018826963
3,0.014698800513321914,0.01598733849823475,0.3274468519336402,43.98508667945862,0.8499008843879908,0.3274468519336402
4,0.014413238069024479,0.014715453243947454,0.3893466648385165,44.74060392379761,0.8866471500687608,0.3893466648385165
5,0.01441389432592878,0.01569872396066785,0.34687179033582494,42.744609355926514,0.8720311281349341,0.34687179033582494
6,0.013803979517548408,0.017182611527719667,0.45120149352224703,42.76759958267212,0.9361350025566928,0.45120149352224703
7,0.01357256424911682,0.014431617455556989,0.386992137231999,47.9213125705719,0.884705176527201,0.386992137231999
8,0.01315051688839799,0.015325883004282202,0.4395874897557435,50.118672609329224,0.92693373668337,0.4395874897557435
9,0.0125037028490412,0.014634827617555857,0.48734044406164584,48.38004112243652,0.9401991088091867,0.48734044406164584
10,0.012321362335198713,0.014498432366443532,0.36472772303374973,48.313284397125244,0.8624877993966009,0.36472772303374973
11,0.01213985629994603,0.013151798979379237,0.4480410328188436,47.88033723831177,0.9115526468701135,0.4480410328188436
12,0.011349046566677325,0.012837176809885673,0.45169078546410024,49.34566807746887,0.9071389908745452,0.45169078546410024
13,0.011953841171507697,0.013218950646530305,0.38838999538762586,50.00936555862427,0.8831770827286389,0.38838999538762586
14,0.011834225409383912,0.013467613208506788,0.4557448467386258,49.02119827270508,0.9221550291620217,0.4557448467386258
15,0.011911718378259429,0.013896826920764787,0.3700423662797697,42.75152516365051,0.8601050030002964,0.3700423662797697
16,0.011604485576701106,0.012403427889304501,0.44276299736828345,42.94841933250427,0.9174842168591949,0.44276299736828345
17,0.011211388016535529,0.012520915695599147,0.43219533483269185,43.50676083564758,0.90685848306284,0.43219533483269185
18,0.011179119995026623,0.012793936633637972,0.4973978395420676,42.87070846557617,0.9379218909777974,0.4973978395420676
19,0.011390016170091999,0.010964789128463184,0.44928185721241093,42.087804317474365,0.9162964659640567,0.44928185721241093
20,0.01072921263940126,0.013115995430520602,0.4622703441405427,43.6701295375824,0.9181379065958984,0.4622703441405427
21,0.01043263449360734,0.011649849724822811,0.46273524289497137,43.742175579071045,0.9152800795298403,0.46273524289497137
22,0.01093544371570777,0.012271614944828408,0.44299762539645055,43.43507766723633,0.9119760443737315,0.44299762539645055
23,0.010363484678554882,0.012873637689543622,0.4595887897872022,43.45968461036682,0.915649896516218,0.4595887897872022
24,0.010371068289087525,0.0117900584425245,0.4506717654913224,45.17295050621033,0.9105586445869983,0.4506717654913224
25,0.010467256654451773,0.011270581445257579,0.4408788602019883,45.04175543785095,0.9100038934537321,0.4408788602019883
26,0.009901232190104654,0.01238443752351616,0.47206203458834994,43.09804034233093,0.9213371607798101,0.47206203458834994
27,0.010155639394177395,0.010792352691558855,0.45609106217708784,43.15239977836609,0.9184350888726346,0.45609106217708784
28,0.009753819934806778,0.014357410121842154,0.49940935392476493,44.10432171821594,0.9289263276006666,0.49940935392476493
29,0.009778914561730277,0.011584423266218178,0.4754066878428302,43.620253801345825,0.9219883320772767,0.4754066878428302
30,0.009900777306841704,0.011983870279176958,0.49572823557101386,43.550270557403564,0.9213859469596591,0.49572823557101386
31,0.009412649752192416,0.011748675140552223,0.47688912664953353,43.742953300476074,0.9178349522629385,0.47688912664953353
32,0.009643580728364222,0.012026471285415547,0.5048840424133214,43.87008619308472,0.9263325751752076,0.5048840424133214
33,0.009695228107852264,0.012462971698758858,0.510997142296009,40.61050081253052,0.9262805388935019,0.510997142296009
34,0.009899448910818516,0.01163972370393042,0.49672112266413204,40.696136713027954,0.9324034225958162,0.49672112266413204
35,0.009300672385877775,0.011794947802887432,0.514413514667545,40.67034339904785,0.9252406268283667,0.514413514667545
36,0.009205355146194546,0.012695504086358207,0.5038925491382749,40.354310035705566,0.9323103128154896,0.5038925491382749
37,0.009403138751507674,0.012016135267913342,0.4904497815122039,40.67998552322388,0.9206851707999899,0.4904497815122039
38,0.009296480855606134,0.01088357831551028,0.512273480807599,40.611886739730835,0.9320039349391476,0.512273480807599
39,0.00916171038649904,0.011655286619705814,0.4675455254978524,40.76312875747681,0.9182951970121073,0.4675455254978524
40,0.009369363990223523,0.012324577263955559,0.5051950439403663,40.338988065719604,0.9280050298268145,0.5051950439403663
