model,tau,rank,score,recall,precision,fp_per_km2
pit,0.5,267,0.5923477772590333,0.4135188866799205,0.7790262172284644,3.648309178743961
pit,0.5,268,0.5923471735282377,0.415506958250497,0.7798507462686567,3.648309178743961
pit,0.5,269,0.5922708299792843,0.41749502982107356,0.7806691449814126,3.648309178743961
pit,0.5,270,0.5920047327991604,0.4194831013916501,0.7814814814814814,3.648309178743961
pit,0.5,271,0.5917772214988183,0.42147117296222664,0.7822878228782287,3.648309178743961
pit,0.5,272,0.591523892417246,0.4234592445328032,0.7830882352941176,3.648309178743961
pit,0.5,273,0.5912662094289606,0.4234592445328032,0.7802197802197802,3.710144927536232
pit,0.5,274,0.5908231826928946,0.4254473161033797,0.781021897810219,3.710144927536232
pit,0.5,275,0.5907352574312004,0.4274353876739563,0.7818181818181819,3.710144927536232
pit,0.5,276,0.5906170457601547,0.4294234592445328,0.782608695652174,3.710144927536232
pit,0.5,277,0.590425842957531,0.4294234592445328,0.779783393501805,3.771980676328502
pit,0.5,278,0.59032517186431,0.43141153081510936,0.7805755395683454,3.771980676328502
pit,0.5,279,0.5900940884143935,0.43141153081510936,0.7777777777777778,3.833816425120773
pit,0.5,280,0.5896283928994779,0.43339960238568587,0.7785714285714286,3.833816425120773
pit,0.5,281,0.58958926679713,0.43538767395626243,0.7793594306049823,3.833816425120773
pit,0.5,282,0.5895440678202337,0.43538767395626243,0.776595744680851,3.8956521739130436
pit,0.5,283,0.5892366531949776,0.43538767395626243,0.773851590106007,3.957487922705314
pit,0.5,284,0.5891062973721607,0.43737574552683894,0.7746478873239436,3.957487922705314
pit,0.5,285,0.5887698286825472,0.4393638170974155,0.775438596491228,3.957487922705314
pit,0.5,286,0.5876952511752211,0.441351888667992,0.7762237762237763,3.957487922705314
pit,0.5,287,0.5875975667226194,0.4433399602385686,0.7770034843205574,3.957487922705314
pit,0.5,288,0.5872767135020225,0.44532803180914515,0.7777777777777778,3.957487922705314
pit,0.5,289,0.5870861832873296,0.44731610337972166,0.7785467128027682,3.957487922705314
pit,0.5,290,0.5869362463080694,0.44731610337972166,0.7758620689655172,4.019323671497585
pit,0.5,291,0.586865670690879,0.44731610337972166,0.7731958762886598,4.081159420289855
pit,0.5,292,0.5866529953976473,0.44930417495029823,0.773972602739726,4.081159420289855
pit,0.5,293,0.5866025510159406,0.45129224652087474,0.7747440273037542,4.081159420289855
pit,0.5,294,0.5860428293268164,0.45129224652087474,0.7721088435374149,4.142995169082125
pit,0.5,295,0.5858868677713718,0.4532803180914513,0.7728813559322034,4.142995169082125
pit,0.5,296,0.5857100976254656,0.4532803180914513,0.7702702702702703,4.204830917874396
pit,0.5,297,0.5856931466090528,0.4552683896620278,0.7710437710437711,4.204830917874396
pit,0.5,298,0.5850906719435129,0.4572564612326044,0.7718120805369127,4.204830917874396
pit,0.5,299,0.5844368477662404,0.4572564612326044,0.7692307692307693,4.266666666666667
pit,0.5,300,0.5842954633642712,0.4572564612326044,0.7666666666666667,4.328502415458937
pit,0.5,301,0.5839739850482101,0.4592445328031809,0.7674418604651163,4.328502415458937
pit,0.5,302,0.5837894422832386,0.46123260437375746,0.7682119205298014,4.328502415458937
pit,0.5,303,0.5837704332669577,0.46123260437375746,0.7656765676567657,4.390338164251208
pit,0.5,304,0.5833465723849055,0.46322067594433397,0.7664473684210527,4.390338164251208
pit,0.5,305,0.5832430584338105,0.46520874751491054,0.7672131147540984,4.390338164251208
pit,0.5,306,0.5831509073181907,0.46520874751491054,0.7647058823529411,4.452173913043478
pit,0.5,307,0.5821782970750654,0.46520874751491054,0.762214983713355,4.514009661835749
pit,0.5,308,0.582142956335755,0.4671968190854871,0.762987012987013,4.514009661835749
pit,0.5,309,0.5820142748179259,0.4691848906560636,0.7637540453074434,4.514009661835749
pit,0.5,310,0.5812132781481042,0.4711729622266402,0.7645161290322581,4.514009661835749
pit,0.5,311,0.5810547083053949,0.4731610337972167,0.7652733118971061,4.514009661835749
pit,0.5,312,0.5808504804716272,0.47514910536779326,0.7660256410256411,4.514009661835749
pit,0.5,313,0.5808125125325244,0.47713717693836977,0.7667731629392971,4.514009661835749
pit,0.5,314,0.5806636393518376,0.47713717693836977,0.7643312101910829,4.57584541062802
pit,0.5,315,0.5806244352991267,0.47912524850894633,0.765079365079365,4.57584541062802
pit,0.5,316,0.5804769211366821,0.48111332007952284,0.7658227848101266,4.57584541062802
pit,0.5,317,0.5802806474525353,0.4831013916500994,0.7665615141955836,4.57584541062802
pit,0.5,318,0.5800307400524616,0.4850894632206759,0.7672955974842768,4.57584541062802
pit,0.5,319,0.5799275624340978,0.4870775347912525,0.768025078369906,4.57584541062802
pit,0.5,320,0.5797935615886342,0.48906560636182905,0.76875,4.57584541062802
pit,0.5,321,0.5795136383780233,0.49105367793240556,0.7694704049844237,4.57584541062802
pit,0.5,322,0.5794942002038698,0.49105367793240556,0.7670807453416149,4.63768115942029
pit,0.5,323,0.5794820524179018,0.49304174950298213,0.7678018575851393,4.63768115942029
pit,0.5,324,0.5792762043801221,0.49304174950298213,0.7654320987654321,4.69951690821256
pit,0.5,325,0.5790053778979445,0.49304174950298213,0.7630769230769231,4.761352657004831
pit,0.5,326,0.5788381340210897,0.49304174950298213,0.7607361963190185,4.823188405797102
pit,0.5,327,0.5782248407919356,0.49304174950298213,0.7584097859327217,4.885024154589372
pit,0.5,328,0.5776730228443535,0.49304174950298213,0.7560975609756098,4.946859903381642
pit,0.5,329,0.5776066989637911,0.49502982107355864,0.756838905775076,4.946859903381642
pit,0.5,330,0.577482728270797,0.49502982107355864,0.7545454545454545,5.008695652173913
pit,0.5,331,0.5774273884296417,0.49502982107355864,0.7522658610271903,5.070531400966184
pit,0.5,332,0.5771253622240491,0.4970178926441352,0.7530120481927711,5.070531400966184
pit,0.5,333,0.5768742639284867,0.4990059642147117,0.7537537537537538,5.070531400966184
pit,0.5,334,0.5767660463119254,0.5009940357852882,0.7544910179640718,5.070531400966184
pit,0.5,335,0.5764602475461706,0.5029821073558648,0.755223880597015,5.070531400966184
pit,0.5,336,0.5763389299313227,0.5049701789264414,0.7559523809523809,5.070531400966184
pit,0.5,337,0.575734888573727,0.5069582504970179,0.7566765578635015,5.070531400966184
pit,0.5,338,0.5751899435100231,0.5089463220675944,0.757396449704142,5.070531400966184
pit,0.5,339,0.574980266593598,0.510934393638171,0.7581120943952803,5.070531400966184
pit,0.5,340,0.5743214020105166,0.5129224652087475,0.7588235294117647,5.070531400966184
pit,0.5,341,0.5738233814879161,0.5149105367793241,0.7595307917888563,5.070531400966184
pit,0.5,342,0.5736300114790599,0.5168986083499006,0.7602339181286549,5.070531400966184
pit,0.5,343,0.5735334218764792,0.5188866799204771,0.760932944606414,5.070531400966184
pit,0.5,344,0.5733118126237834,0.5208747514910537,0.7616279069767442,5.070531400966184
pit,0.5,345,0.5731253301905047,0.5208747514910537,0.7594202898550725,5.132367149758454
pit,0.5,346,0.5730927600860596,0.5208747514910537,0.7572254335260116,5.194202898550724
pit,0.5,347,0.5729864970185703,0.5228628230616302,0.7579250720461095,5.194202898550724
pit,0.5,348,0.5728743501007557,0.5248508946322068,0.7586206896551724,5.194202898550724
pit,0.5,349,0.5727945749576275,0.5248508946322068,0.7564469914040115,5.256038647342995
pit,0.5,350,0.5724584677002647,0.5248508946322068,0.7542857142857143,5.317874396135266
pit,0.5,351,0.5723959844112396,0.5248508946322068,0.7521367521367521,5.379710144927536
pit,0.5,352,0.5723387045118044,0.5268389662027833,0.7528409090909091,5.379710144927536
pit,0.5,353,0.5719718702634176,0.5268389662027833,0.7507082152974505,5.441545893719807
pit,0.5,354,0.5719113184346093,0.5288270377733598,0.751412429378531,5.441545893719807
pit,0.5,355,0.5717590533620943,0.5308151093439364,0.752112676056338,5.441545893719807
pit,0.5,356,0.5715009456589109,0.532803180914513,0.7528089887640449,5.441545893719807
pit,0.5,357,0.5714540953066811,0.5347912524850894,0.7535014005602241,5.441545893719807
pit,0.5,358,0.5709400651406269,0.536779324055666,0.7541899441340782,5.441545893719807
pit,0.5,359,0.5709240270778537,0.5387673956262425,0.754874651810585,5.441545893719807
pit,0.5,360,0.5707835992497783,0.5407554671968191,0.7555555555555555,5.441545893719807
pit,0.5,361,0.5707370787858963,0.5407554671968191,0.7534626038781164,5.503381642512077
pit,0.5,362,0.5705415481435401,0.5427435387673957,0.7541436464088398,5.503381642512077
pit,0.5,363,0.5705313350145633,0.5447316103379721,0.7548209366391184,5.503381642512077
pit,0.5,364,0.569760430969444,0.5467196819085487,0.7554945054945055,5.503381642512077
pit,0.5,365,0.5696273768363997,0.5487077534791253,0.7561643835616438,5.503381642512077
pit,0.5,366,0.569608173471816,0.5487077534791253,0.7540983606557377,5.565217391304348
pit,0.5,367,0.5694425333948696,0.5506958250497018,0.7547683923705722,5.565217391304348
pit,0.5,368,0.569381834124215,0.5526838966202783,0.7554347826086957,5.565217391304348
pit,0.5,369,0.5692850717023951,0.5526838966202783,0.7533875338753387,5.627053140096618
pit,0.5,370,0.5692544212537025,0.5526838966202783,0.7513513513513513,5.688888888888889
pit,0.5,371,0.5692522213046933,0.5526838966202783,0.7493261455525606,5.750724637681159
pit,0.5,372,0.5688571257955709,0.5546719681908548,0.75,5.750724637681159
pit,0.5,373,0.5688368326171915,0.5546719681908548,0.7479892761394102,5.81256038647343
pit,0.5,374,0.5682902398497559,0.5546719681908548,0.7459893048128342,5.874396135265701
pit,0.5,375,0.5678601709764395,0.5566600397614314,0.7466666666666667,5.874396135265701
pit,0.5,376,0.5673576388508081,0.558648111332008,0.7473404255319149,5.874396135265701
pit,0.5,377,0.5669179731293729,0.558648111332008,0.7453580901856764,5.936231884057971
pit,0.5,378,0.5667217957853067,0.5606361829025845,0.746031746031746,5.936231884057971
pit,0.5,379,0.5663512499351812,0.562624254473161,0.7467018469656992,5.936231884057971
pit,0.5,380,0.5660241949108412,0.5646123260437376,0.7473684210526316,5.936231884057971
pit,0.5,381,0.5659362254196039,0.5666003976143141,0.7480314960629921,5.936231884057971
pit,0.5,382,0.5654584293409904,0.5666003976143141,0.7460732984293194,5.998067632850241
pit,0.5,383,0.5652246905409771,0.5666003976143141,0.7441253263707572,6.0599033816425125
pit,0.5,384,0.5652102964053015,0.5685884691848907,0.7447916666666666,6.0599033816425125
pit,0.5,385,0.5650350615764276,0.5705765407554672,0.7454545454545455,6.0599033816425125
pit,0.5,386,0.5649298348394381,0.5705765407554672,0.7435233160621761,6.121739130434783
pit,0.5,387,0.5648985067580609,0.5725646123260437,0.7441860465116279,6.121739130434783
pit,0.5,388,0.5647637909366972,0.5745526838966203,0.7448453608247423,6.121739130434783
pit,0.5,389,0.5647185377279917,0.5745526838966203,0.7429305912596401,6.183574879227053
pit,0.5,390,0.5645519243045287,0.5765407554671969,0.7435897435897436,6.183574879227053
pit,0.5,391,0.5640873690446218,0.5765407554671969,0.7416879795396419,6.245410628019323
pit,0.5,392,0.5639640613492712,0.5785288270377733,0.7423469387755102,6.245410628019323
pit,0.5,393,0.5637702814737956,0.5805168986083499,0.7430025445292621,6.245410628019323
pit,0.5,394,0.5637324793558371,0.5805168986083499,0.7411167512690355,6.3072463768115945
pit,0.5,395,0.5634445797038984,0.5805168986083499,0.739240506329114,6.369082125603865
pit,0.5,396,0.563130810088718,0.5825049701789264,0.73989898989899,6.369082125603865
pit,0.5,397,0.562649511715822,0.584493041749503,0.7405541561712846,6.369082125603865
pit,0.5,398,0.5622904300689697,0.5864811133200796,0.7412060301507538,6.369082125603865
pit,0.5,399,0.561995350420475,0.5864811133200796,0.7393483709273183,6.430917874396135
pit,0.5,400,0.5618465745296234,0.588469184890656,0.74,6.430917874396135
pit,0.5,401,0.5617876990753061,0.5904572564612326,0.7406483790523691,6.430917874396135
pit,0.5,402,0.5608846808650664,0.5904572564612326,0.7388059701492538,6.492753623188406
pit,0.5,403,0.5608823541660755,0.5924453280318092,0.739454094292804,6.492753623188406
pit,0.5,404,0.560874804854393,0.5924453280318092,0.7376237623762376,6.5545893719806765
pit,0.5,405,0.5605190984580828,0.5924453280318092,0.7358024691358025,6.616425120772947
pit,0.5,406,0.560464130897148,0.5924453280318092,0.7339901477832512,6.678260869565217
pit,0.5,407,0.5603161941033713,0.5944333996023857,0.7346437346437347,6.678260869565217
pit,0.5,408,0.559050736450913,0.5944333996023857,0.7328431372549019,6.740096618357488
pit,0.5,409,0.5587087008260911,0.5944333996023857,0.7310513447432763,6.8019323671497585
pit,0.5,410,0.5586669288930439,0.5964214711729622,0.7317073170731707,6.8019323671497585
pit,0.5,411,0.5586468517223251,0.5964214711729622,0.7299270072992701,6.863768115942029
pit,0.5,412,0.5586328501460933,0.5984095427435387,0.7305825242718447,6.863768115942029
pit,0.5,413,0.5585392631866314,0.6003976143141153,0.7312348668280871,6.863768115942029
pit,0.5,414,0.5584418832885553,0.6023856858846919,0.7318840579710145,6.863768115942029
pit,0.5,415,0.5582594033834096,0.6043737574552683,0.7325301204819277,6.863768115942029
pit,0.5,416,0.5580683780180944,0.6063618290258449,0.7331730769230769,6.863768115942029
pit,0.5,417,0.5566515032089118,0.6063618290258449,0.7314148681055156,6.9256038647343
pit,0.5,418,0.5566276798122808,0.6083499005964215,0.7320574162679426,6.9256038647343
pit,0.5,419,0.5560454930702265,0.6083499005964215,0.7303102625298329,6.98743961352657
pit,0.5,420,0.5556279613574346,0.610337972166998,0.7309523809523809,6.98743961352657
pit,0.5,421,0.5552036149419232,0.6123260437375746,0.7315914489311164,6.98743961352657
pit,0.5,422,0.555145344696939,0.6123260437375746,0.7298578199052133,7.04927536231884
pit,0.5,423,0.5549593119494682,0.614314115308151,0.7304964539007093,7.04927536231884
pit,0.5,424,0.5547574616894864,0.6163021868787276,0.7311320754716981,7.04927536231884
pit,0.5,425,0.5546125656947857,0.6182902584493042,0.731764705882353,7.04927536231884
pit,0.5,426,0.554373114662511,0.6202783300198808,0.7323943661971831,7.04927536231884
pit,0.5,427,0.5541323192084013,0.6202783300198808,0.7306791569086651,7.111111111111111
pit,0.5,428,0.5535308664939442,0.6222664015904572,0.7313084112149533,7.111111111111111
pit,0.5,429,0.5534111964516342,0.6222664015904572,0.7296037296037297,7.172946859903382
pit,0.5,430,0.5529184140516131,0.6222664015904572,0.727906976744186,7.234782608695652
pit,0.5,431,0.5524961640234707,0.6222664015904572,0.7262180974477959,7.296618357487922
pit,0.5,432,0.5522283685834785,0.6242544731610338,0.7268518518518519,7.296618357487922
pit,0.5,433,0.5520431377838567,0.6262425447316103,0.7274826789838337,7.296618357487922
pit,0.5,434,0.5515969623218883,0.6262425447316103,0.7258064516129032,7.358454106280194
pit,0.5,435,0.5514752404731617,0.6262425447316103,0.7241379310344828,7.420289855072464
pit,0.5,436,0.5514338646559107,0.6282306163021869,0.7247706422018348,7.420289855072464
pit,0.5,437,0.5506197349591688,0.6302186878727635,0.7254004576659039,7.420289855072464
pit,0.5,438,0.5505340449055847,0.6322067594433399,0.726027397260274,7.420289855072464
pit,0.5,439,0.5503714185208082,0.6341948310139165,0.7266514806378133,7.420289855072464
pit,0.5,440,0.5502497539824287,0.6361829025844931,0.7272727272727273,7.420289855072464
pit,0.5,441,0.550207606940107,0.6361829025844931,0.7256235827664399,7.482125603864734
pit,0.5,442,0.5501494835530009,0.6361829025844931,0.7239819004524887,7.543961352657004
pit,0.5,443,0.550088933772511,0.6361829025844931,0.7223476297968398,7.605797101449276
pit,0.5,444,0.5498151041693606,0.6361829025844931,0.7207207207207207,7.667632850241546
pit,0.5,445,0.5495983920082813,0.6381709741550696,0.7213483146067415,7.667632850241546
pit,0.5,446,0.5495160798231761,0.6401590457256461,0.7219730941704036,7.667632850241546
pit,0.5,447,0.549498869698177,0.6401590457256461,0.7203579418344519,7.729468599033816
pit,0.5,448,0.5494885735891082,0.6401590457256461,0.71875,7.791304347826087
pit,0.5,449,0.5490430196735756,0.6421471172962226,0.7193763919821826,7.791304347826087
pit,0.5,450,0.5487883683732327,0.6441351888667992,0.72,7.791304347826087
pit,0.5,451,0.5482351196848828,0.6441351888667992,0.7184035476718403,7.8531400966183575
pit,0.5,452,0.5480135092340364,0.6441351888667992,0.7168141592920354,7.914975845410628
pit,0.5,453,0.5477957831961768,0.6461232604373758,0.717439293598234,7.914975845410628
pit,0.5,454,0.5463423336977544,0.6481113320079522,0.7180616740088106,7.914975845410628
pit,0.5,455,0.5455594652372858,0.6481113320079522,0.7164835164835165,7.976811594202899
pit,0.5,456,0.5450205361843109,0.6481113320079522,0.7149122807017544,8.03864734299517
pit,0.5,457,0.5449378367598731,0.6481113320079522,0.7133479212253829,8.10048309178744
pit,0.5,458,0.544658850565135,0.6500994035785288,0.7139737991266376,8.10048309178744
pit,0.5,459,0.5445725390544305,0.6500994035785288,0.7124183006535948,8.16231884057971
pit,0.5,460,0.5445381281552492,0.6500994035785288,0.7108695652173913,8.224154589371981
pit,0.5,461,0.5444147237473064,0.6500994035785288,0.7093275488069414,8.28599033816425
pit,0.5,462,0.544272169098258,0.6500994035785288,0.7077922077922078,8.347826086956522
pit,0.5,463,0.5442581766132099,0.6500994035785288,0.7062634989200864,8.409661835748793
pit,0.5,464,0.543847888055509,0.6520874751491054,0.7068965517241379,8.409661835748793
pit,0.5,465,0.5435184043001484,0.6520874751491054,0.7053763440860215,8.471497584541062
pit,0.5,466,0.5433556692557292,0.6540755467196819,0.7060085836909872,8.471497584541062
pit,0.5,467,0.5429800877384111,0.6560636182902585,0.7066381156316917,8.471497584541062
pit,0.5,468,0.5427261534996949,0.658051689860835,0.7072649572649573,8.471497584541062
pit,0.5,469,0.5420917312638098,0.6600397614314115,0.7078891257995735,8.471497584541062
pit,0.5,470,0.5420511703317364,0.6600397614314115,0.7063829787234043,8.533333333333333
pit,0.5,471,0.541914848591152,0.6600397614314115,0.7048832271762208,8.595169082125604
pit,0.5,472,0.5415791728715788,0.6620278330019881,0.7055084745762712,8.595169082125604
pit,0.5,473,0.5415719794815984,0.6640159045725647,0.7061310782241015,8.595169082125604
pit,0.5,474,0.5413937561852591,0.6640159045725647,0.7046413502109705,8.657004830917874
pit,0.5,475,0.5413083909079432,0.6660039761431411,0.7052631578947368,8.657004830917874
pit,0.5,476,0.5411660786097249,0.6679920477137177,0.7058823529411765,8.657004830917874
pit,0.5,477,0.541038805124711,0.6679920477137177,0.7044025157232704,8.718840579710145
pit,0.5,478,0.5407291925171527,0.6679920477137177,0.702928870292887,8.780676328502416
pit,0.5,479,0.5404591521002212,0.6679920477137177,0.7014613778705637,8.842512077294685
pit,0.5,480,0.540408120471604,0.6679920477137177,0.7,8.904347826086957
pit,0.5,481,0.5403584212262109,0.6679920477137177,0.6985446985446986,8.966183574879228
pit,0.5,482,0.5401719406053618,0.6699801192842942,0.6991701244813278,8.966183574879228
pit,0.5,483,0.5400331114467821,0.6699801192842942,0.6977225672877847,9.028019323671497
pit,0.5,484,0.539901280825117,0.6699801192842942,0.6962809917355371,9.089855072463768
pit,0.5,485,0.5394035091205519,0.6719681908548708,0.6969072164948453,9.089855072463768
pit,0.5,486,0.5385672828154777,0.6739562624254473,0.6975308641975309,9.089855072463768
pit,0.5,487,0.5382870624538596,0.6739562624254473,0.6960985626283368,9.15169082125604
pit,0.5,488,0.5382205676487697,0.6739562624254473,0.694672131147541,9.213526570048309
pit,0.5,489,0.537879151818545,0.6739562624254473,0.6932515337423313,9.27536231884058
pit,0.5,490,0.5376345222279176,0.6759443339960238,0.6938775510204082,9.27536231884058
pit,0.5,491,0.5373724289869858,0.6779324055666004,0.6945010183299389,9.27536231884058
pit,0.5,492,0.5372705742334708,0.6779324055666004,0.693089430894309,9.33719806763285
pit,0.5,493,0.5370125894139453,0.679920477137177,0.6937119675456389,9.33719806763285
pit,0.5,494,0.5367181483143104,0.679920477137177,0.6923076923076923,9.39903381642512
pit,0.5,495,0.5362163686062679,0.6819085487077535,0.692929292929293,9.39903381642512
pit,0.5,496,0.5358677224679427,0.6819085487077535,0.6915322580645161,9.460869565217392
pit,0.5,497,0.535738320443137,0.6819085487077535,0.6901408450704225,9.522705314009661
pit,0.5,498,0.5345620158645842,0.6819085487077535,0.6887550200803213,9.584541062801932
pit,0.5,499,0.5345539674162865,0.6819085487077535,0.687374749498998,9.646376811594203
pit,0.5,500,0.5344328168750734,0.6819085487077535,0.686,9.708212560386473
pit,0.5,501,0.5340384508554752,0.68389662027833,0.6866267465069861,9.708212560386473
pit,0.5,502,0.5340248215943575,0.68389662027833,0.6852589641434262,9.770048309178744
pit,0.5,503,0.5338892390036724,0.6858846918489065,0.6858846918489065,9.770048309178744
pit,0.5,504,0.533723737205471,0.6878727634194831,0.6865079365079365,9.770048309178744
pit,0.5,505,0.5310872070053044,0.6898608349900597,0.6871287128712872,9.770048309178744
pit,0.5,506,0.5310758149971927,0.6898608349900597,0.6857707509881423,9.831884057971015
pit,0.5,507,0.5308834436486979,0.6918489065606361,0.6863905325443787,9.831884057971015
pit,0.5,508,0.5304897467295329,0.6938369781312127,0.687007874015748,9.831884057971015
pit,0.5,509,0.5304762615877039,0.6938369781312127,0.6856581532416502,9.893719806763285
pit,0.5,510,0.53021071440187,0.6938369781312127,0.6843137254901961,9.955555555555556
pit,0.5,511,0.5301889792209914,0.6958250497017893,0.684931506849315,9.955555555555556
pit,0.5,512,0.5294369448992339,0.6978131212723658,0.685546875,9.955555555555556
pit,0.5,513,0.5283639684996821,0.6978131212723658,0.6842105263157895,10.017391304347827
pit,0.5,514,0.5278559087362504,0.6978131212723658,0.6828793774319066,10.079227053140096
pit,0.5,515,0.5273932633829899,0.6978131212723658,0.6815533980582524,10.141062801932367
pit,0.5,516,0.5271385699510575,0.6998011928429424,0.6821705426356589,10.141062801932367
pit,0.5,517,0.527037772665853,0.7017892644135189,0.6827852998065764,10.141062801932367
pit,0.5,518,0.5268227408329645,0.7037773359840954,0.6833976833976834,10.141062801932367
pit,0.5,519,0.5254460270588215,0.7037773359840954,0.6820809248554913,10.202898550724637
pit,0.5,520,0.5254291533821761,0.705765407554672,0.6826923076923077,10.202898550724637
pit,0.5,521,0.5247575048920062,0.705765407554672,0.6813819577735125,10.264734299516908
pit,0.5,522,0.5246650488937602,0.7077534791252486,0.6819923371647509,10.264734299516908
pit,0.5,523,0.5244333804935537,0.709741550695825,0.6826003824091779,10.264734299516908
pit,0.5,524,0.5242161543901301,0.709741550695825,0.6812977099236641,10.32657004830918
pit,0.5,525,0.5236431581193003,0.709741550695825,0.68,10.388405797101449
pit,0.5,526,0.5233284788261546,0.709741550695825,0.6787072243346007,10.45024154589372
pit,0.5,527,0.5230766938737601,0.709741550695825,0.6774193548387096,10.51207729468599
pit,0.5,528,0.5230476547812306,0.7117296222664016,0.678030303030303,10.51207729468599
pit,0.5,529,0.5228139878280701,0.7117296222664016,0.6767485822306238,10.57391304347826
pit,0.5,530,0.522046046021084,0.7117296222664016,0.6754716981132075,10.635748792270531
pit,0.5,531,0.521812880816667,0.7137176938369781,0.6760828625235404,10.635748792270531
pit,0.5,532,0.521630808527087,0.7157057654075547,0.6766917293233082,10.635748792270531
pit,0.5,533,0.5214089479135431,0.7176938369781312,0.6772983114446529,10.635748792270531
pit,0.5,534,0.5203068146774591,0.7176938369781312,0.6760299625468165,10.697584541062803
pit,0.5,535,0.5200619735690051,0.7176938369781312,0.6747663551401869,10.759420289855072
pit,0.5,536,0.5196260648694906,0.7176938369781312,0.6735074626865671,10.821256038647343
pit,0.5,537,0.5195381083065951,0.7176938369781312,0.6722532588454376,10.883091787439614
pit,0.5,538,0.5192755795361703,0.7176938369781312,0.671003717472119,10.944927536231884
pit,0.5,539,0.5189697975143391,0.7196819085487077,0.6716141001855288,10.944927536231884
pit,0.5,540,0.5184954124210525,0.7196819085487077,0.6703703703703704,11.006763285024155
pit,0.5,541,0.5182469682615312,0.7196819085487077,0.6691312384473198,11.068599033816426
pit,0.5,542,0.5180486288887484,0.7196819085487077,0.6678966789667896,11.130434782608695
pit,0.5,543,0.5173981889324674,0.7216699801192843,0.6685082872928176,11.130434782608695
pit,0.5,544,0.517125815153122,0.7236580516898609,0.6691176470588235,11.130434782608695
pit,0.5,545,0.5170139473676681,0.7236580516898609,0.6678899082568808,11.192270531400967
pit,0.5,546,0.516208948133743,0.7256461232604374,0.6684981684981685,11.192270531400967
pit,0.5,547,0.5158570836628636,0.7256461232604374,0.6672760511882998,11.254106280193236
pit,0.5,548,0.5153513437379962,0.7256461232604374,0.666058394160584,11.315942028985507
pit,0.5,549,0.5150914551182226,0.7256461232604374,0.6648451730418944,11.377777777777778
pit,0.5,550,0.5130553331115458,0.7276341948310139,0.6654545454545454,11.377777777777778
pit,0.5,551,0.5126949604466665,0.7276341948310139,0.6642468239564429,11.439613526570048
pit,0.5,552,0.512172668328825,0.7276341948310139,0.6630434782608695,11.501449275362319
pit,0.5,553,0.5118338423578636,0.7296222664015904,0.6636528028933092,11.501449275362319
pit,0.5,554,0.5116922136337038,0.731610337972167,0.6642599277978339,11.501449275362319
pit,0.5,555,0.511450235533902,0.731610337972167,0.6630630630630631,11.56328502415459
pit,0.5,556,0.511015318101272,0.7335984095427436,0.6636690647482014,11.56328502415459
pit,0.5,557,0.5106806238818038,0.7335984095427436,0.6624775583482945,11.62512077294686
pit,0.5,558,0.5094494899468762,0.73558648111332,0.6630824372759857,11.62512077294686
pit,0.5,559,0.5092534608888946,0.73558648111332,0.6618962432915921,11.68695652173913
pit,0.5,560,0.5067614496700348,0.73558648111332,0.6607142857142857,11.748792270531402
pit,0.5,561,0.5061790092903025,0.73558648111332,0.6595365418894831,11.810628019323671
pit,0.5,562,0.5061293493490666,0.7375745526838966,0.6601423487544484,11.810628019323671
pit,0.5,563,0.5060858238174255,0.7375745526838966,0.6589698046181173,11.872463768115942
pit,0.5,564,0.5052774136828393,0.7375745526838966,0.6578014184397163,11.934299516908213
pit,0.5,565,0.5048119542524987,0.7375745526838966,0.6566371681415929,11.996135265700483
pit,0.5,566,0.5044052397447919,0.7375745526838966,0.6554770318021201,12.057971014492754
pit,0.5,567,0.5039822590517831,0.7395626242544732,0.656084656084656,12.057971014492754
pit,0.5,568,0.5035145603120327,0.7395626242544732,0.6549295774647887,12.119806763285025
pit,0.5,569,0.500721715470796,0.7395626242544732,0.6537785588752196,12.181642512077294
pit,0.5,570,0.5006829101491619,0.7395626242544732,0.6526315789473685,12.243478260869566
pit,0.5,571,0.4996658188219254,0.7395626242544732,0.6514886164623468,12.305314009661835
pit,0.5,572,0.4996441160133499,0.7415506958250497,0.6520979020979021,12.305314009661835
pit,0.5,573,0.4995102323591709,0.7435387673956262,0.6527050610820244,12.305314009661835
pit,0.5,574,0.4993961473574509,0.7435387673956262,0.6515679442508711,12.367149758454106
pit,0.5,575,0.497878369803612,0.7435387673956262,0.6504347826086957,12.428985507246377
pit,0.5,576,0.4966350230905745,0.7435387673956262,0.6493055555555556,12.490821256038647
pit,0.5,577,0.4962433199744579,0.7435387673956262,0.6481802426343154,12.552657004830918
pit,0.5,578,0.4956083584915507,0.7435387673956262,0.6470588235294118,12.614492753623189
pit,0.5,579,0.4955681303485495,0.7435387673956262,0.6459412780656304,12.676328502415458
pit,0.5,580,0.4954669305256435,0.7435387673956262,0.6448275862068965,12.73816425120773
pit,0.5,581,0.4937288116501725,0.7435387673956262,0.6437177280550774,12.8
pit,0.5,582,0.4926083172016804,0.7435387673956262,0.6426116838487973,12.86183574879227
pit,0.5,583,0.4922978061086991,0.7435387673956262,0.6415094339622641,12.923671497584541
pit,0.5,584,0.4912427878268411,0.7455268389662028,0.6421232876712328,12.923671497584541
pit,0.5,585,0.491210074436785,0.7475149105367793,0.6427350427350428,12.923671497584541
pit,0.5,586,0.489109315268405,0.7495029821073559,0.643344709897611,12.923671497584541
pit,0.5,587,0.4890313358046114,0.7514910536779325,0.6439522998296422,12.923671497584541
