model,fold,block_id,thr,tau,n_gt,tp_gt,n_pred,tp_pred,split
pad,2,65,0.425,0.3,7,6,9,6,heldout
pad,2,67,0.425,0.3,7,5,12,5,heldout
pad,2,70,0.425,0.3,3,3,7,3,heldout
pad,2,71,0.425,0.3,7,7,7,7,heldout
pad,2,81,0.425,0.3,1,0,6,0,heldout
pad,2,82,0.425,0.3,2,1,5,1,heldout
pad,2,98,0.425,0.3,2,2,9,2,heldout
pad,2,100,0.425,0.3,2,2,8,1,heldout
pad,2,101,0.425,0.3,4,3,8,4,heldout
pad,2,103,0.425,0.3,8,7,9,7,heldout
pad,2,107,0.425,0.3,8,8,10,8,heldout
pad,2,119,0.425,0.3,6,5,7,5,heldout
pad,2,122,0.425,0.3,7,5,7,5,heldout
pad,2,129,0.425,0.3,5,4,7,4,heldout
pad,2,133,0.425,0.3,6,6,9,6,heldout
pad,2,141,0.425,0.3,7,7,12,7,heldout
pad,2,14,0.425,0.5,4,3,7,3,heldout
pad,2,15,0.425,0.5,2,1,7,1,heldout
pad,2,25,0.425,0.5,3,1,11,1,heldout
pad,2,29,0.425,0.5,5,3,10,3,heldout
pad,2,35,0.425,0.5,1,1,1,1,heldout
pad,2,36,0.425,0.5,7,1,7,1,heldout
pad,2,39,0.425,0.5,2,2,12,2,heldout
pad,2,50,0.425,0.5,8,5,9,5,heldout
pad,2,60,0.425,0.5,8,8,10,8,heldout
pad,2,61,0.425,0.5,7,6,11,6,heldout
pad,2,65,0.425,0.5,7,5,9,5,heldout
pad,2,67,0.425,0.5,7,0,12,0,heldout
pad,2,70,0.425,0.5,3,2,7,2,heldout
pad,2,71,0.425,0.5,7,7,7,7,heldout
pad,2,81,0.425,0.5,1,0,6,0,heldout
pad,2,82,0.425,0.5,2,0,5,0,heldout
pad,2,98,0.425,0.5,2,2,9,2,heldout
pad,2,100,0.425,0.5,2,2,8,1,heldout
pad,2,101,0.425,0.5,4,2,8,3,heldout
pad,2,103,0.425,0.5,8,4,9,4,heldout
pad,2,107,0.425,0.5,8,7,10,7,heldout
pad,2,119,0.425,0.5,6,4,7,4,heldout
pad,2,122,0.425,0.5,7,5,7,5,heldout
pad,2,129,0.425,0.5,5,4,7,4,heldout
pad,2,133,0.425,0.5,6,5,9,5,heldout
pad,2,141,0.425,0.5,7,5,12,5,heldout
pad,2,-1,0.45,0.3,107,90,194,90,val
pad,2,-1,0.45,0.5,107,70,194,70,val
pad,2,14,0.45,0.3,4,4,8,4,heldout
pad,2,15,0.45,0.3,2,2,6,2,heldout
pad,2,25,0.45,0.3,3,3,7,3,heldout
pad,2,29,0.45,0.3,5,5,11,5,heldout
pad,2,35,0.45,0.3,1,1,1,1,heldout
pad,2,36,0.45,0.3,7,3,8,3,heldout
pad,2,39,0.45,0.3,2,2,13,2,heldout
pad,2,50,0.45,0.3,8,7,10,7,heldout
pad,2,60,0.45,0.3,8,8,10,8,heldout
pad,2,61,0.45,0.3,7,7,11,7,heldout
pad,2,65,0.45,0.3,7,6,9,6,heldout
pad,2,67,0.45,0.3,7,5,8,5,heldout
pad,2,70,0.45,0.3,3,3,7,3,heldout
pad,2,71,0.45,0.3,7,7,7,7,heldout
pad,2,81,0.45,0.3,1,0,6,0,heldout
pad,2,82,0.45,0.3,2,0,5,0,heldout
pad,2,98,0.45,0.3,2,2,9,2,heldout
pad,2,100,0.45,0.3,2,2,9,1,heldout
pad,2,101,0.45,0.3,4,4,8,5,heldout
pad,2,103,0.45,0.3,8,7,10,7,heldout
pad,2,107,0.45,0.3,8,8,9,8,heldout
pad,2,119,0.45,0.3,6,6,8,6,heldout
pad,2,122,0.45,0.3,7,5,7,5,heldout
pad,2,129,0.45,0.3,5,4,6,4,heldout
pad,2,133,0.45,0.3,6,6,9,6,heldout
pad,2,141,0.45,0.3,7,7,11,7,heldout
pad,2,14,0.45,0.5,4,3,8,3,heldout
pad,2,15,0.45,0.5,2,2,6,2,heldout
pad,2,25,0.45,0.5,3,1,7,1,heldout
pad,2,29,0.45,0.5,5,4,11,4,heldout
pad,2,35,0.45,0.5,1,1,1,1,heldout
pad,2,36,0.45,0.5,7,1,8,1,heldout
pad,2,39,0.45,0.5,2,2,13,2,heldout
pad,2,50,0.45,0.5,8,5,10,5,heldout
pad,2,60,0.45,0.5,8,8,10,8,heldout
pad,2,61,0.45,0.5,7,6,11,6,heldout
pad,2,65,0.45,0.5,7,5,9,5,heldout
pad,2,67,0.45,0.5,7,1,8,1,heldout
pad,2,70,0.45,0.5,3,3,7,3,heldout
pad,2,71,0.45,0.5,7,7,7,7,heldout
pad,2,81,0.45,0.5,1,0,6,0,heldout
pad,2,82,0.45,0.5,2,0,5,0,heldout
pad,2,98,0.45,0.5,2,2,9,2,heldout
pad,2,100,0.45,0.5,2,2,9,1,heldout
pad,2,101,0.45,0.5,4,3,8,4,heldout
pad,2,103,0.45,0.5,8,4,10,4,heldout
pad,2,107,0.45,0.5,8,7,9,7,heldout
pad,2,119,0.45,0.5,6,6,8,6,heldout
pad,2,122,0.45,0.5,7,5,7,5,heldout
pad,2,129,0.45,0.5,5,4,6,4,heldout
pad,2,133,0.45,0.5,6,5,9,5,heldout
pad,2,141,0.45,0.5,7,6,11,6,heldout
pad,2,-1,0.475,0.3,107,91,192,91,val
pad,2,-1,0.475,0.5,107,70,192,70,val
pad,2,14,0.475,0.3,4,4,7,4,heldout
pad,2,15,0.475,0.3,2,2,6,2,heldout
pad,2,25,0.475,0.3,3,3,10,3,heldout
pad,2,29,0.475,0.3,5,5,10,5,heldout
pad,2,35,0.475,0.3,1,1,1,1,heldout
pad,2,36,0.475,0.3,7,5,9,5,heldout
pad,2,39,0.475,0.3,2,2,13,2,heldout
pad,2,50,0.475,0.3,8,7,10,7,heldout
pad,2,60,0.475,0.3,8,8,10,8,heldout
pad,2,61,0.475,0.3,7,7,12,7,heldout
pad,2,65,0.475,0.3,7,6,9,6,heldout
pad,2,67,0.475,0.3,7,7,8,7,heldout
pad,2,70,0.475,0.3,3,3,6,3,heldout
pad,2,71,0.475,0.3,7,7,7,7,heldout
pad,2,81,0.475,0.3,1,0,6,0,heldout
pad,2,82,0.475,0.3,2,0,6,0,heldout
pad,2,98,0.475,0.3,2,2,10,2,heldout
pad,2,100,0.475,0.3,2,2,7,1,heldout
pad,2,101,0.475,0.3,4,4,8,5,heldout
pad,2,103,0.475,0.3,8,7,10,7,heldout
pad,2,107,0.475,0.3,8,8,10,8,heldout
pad,2,119,0.475,0.3,6,6,9,6,heldout
pad,2,122,0.475,0.3,7,5,7,5,heldout
pad,2,129,0.475,0.3,5,5,6,5,heldout
pad,2,133,0.475,0.3,6,6,9,6,heldout
pad,2,141,0.475,0.3,7,7,9,7,heldout
pad,2,14,0.475,0.5,4,4,7,4,heldout
pad,2,15,0.475,0.5,2,2,6,2,heldout
pad,2,25,0.475,0.5,3,3,10,3,heldout
pad,2,29,0.475,0.5,5,4,10,4,heldout
pad,2,35,0.475,0.5,1,1,1,1,heldout
pad,2,36,0.475,0.5,7,1,9,1,heldout
pad,2,39,0.475,0.5,2,2,13,2,heldout
pad,2,50,0.475,0.5,8,5,10,5,heldout
pad,2,60,0.475,0.5,8,8,10,8,heldout
pad,2,61,0.475,0.5,7,5,12,5,heldout
pad,2,65,0.475,0.5,7,5,9,5,heldout
pad,2,67,0.475,0.5,7,3,8,3,heldout
pad,2,70,0.475,0.5,3,2,6,2,heldout
pad,2,71,0.475,0.5,7,6,7,6,heldout
pad,2,81,0.475,0.5,1,0,6,0,heldout
pad,2,82,0.475,0.5,2,0,6,0,heldout
pad,2,98,0.475,0.5,2,1,10,1,heldout
pad,2,100,0.475,0.5,2,2,7,1,heldout
pad,2,101,0.475,0.5,4,3,8,4,heldout
pad,2,103,0.475,0.5,8,6,10,6,heldout
pad,2,107,0.475,0.5,8,7,10,7,heldout
pad,2,119,0.475,0.5,6,5,9,5,heldout
pad,2,122,0.475,0.5,7,4,7,4,heldout
pad,2,129,0.475,0.5,5,5,6,5,heldout
pad,2,133,0.475,0.5,6,5,9,5,heldout
pad,2,141,0.475,0.5,7,6,9,6,heldout
pad,2,-1,0.5,0.3,107,94,191,94,val
pad,2,-1,0.5,0.5,107,73,191,73,val
pad,2,14,0.5,0.3,4,4,8,4,heldout
pad,2,15,0.5,0.3,2,2,7,2,heldout
pad,2,25,0.5,0.3,3,3,8,3,heldout
pad,2,29,0.5,0.3,5,5,11,5,heldout
pad,2,35,0.5,0.3,1,1,1,1,heldout
pad,2,36,0.5,0.3,7,6,11,6,heldout
pad,2,39,0.5,0.3,2,2,12,2,heldout
pad,2,50,0.5,0.3,8,7,10,7,heldout
pad,2,60,0.5,0.3,8,8,10,8,heldout
pad,2,61,0.5,0.3,7,7,12,7,heldout
pad,2,65,0.5,0.3,7,5,8,5,heldout
pad,2,67,0.5,0.3,7,7,7,7,heldout
pad,2,70,0.5,0.3,3,3,7,3,heldout
pad,2,71,0.5,0.3,7,7,7,7,heldout
pad,2,81,0.5,0.3,1,0,4,0,heldout
pad,2,82,0.5,0.3,2,0,8,0,heldout
pad,2,98,0.5,0.3,2,2,8,2,heldout
pad,2,100,0.5,0.3,2,2,6,1,heldout
pad,2,101,0.5,0.3,4,4,9,5,heldout
pad,2,103,0.5,0.3,8,7,10,7,heldout
pad,2,107,0.5,0.3,8,8,10,8,heldout
pad,2,119,0.5,0.3,6,6,9,6,heldout
pad,2,122,0.5,0.3,7,5,7,5,heldout
pad,2,129,0.5,0.3,5,5,7,5,heldout
pad,2,133,0.5,0.3,6,6,9,6,heldout
pad,2,141,0.5,0.3,7,7,9,7,heldout
pad,2,14,0.5,0.5,4,4,8,4,heldout
pad,2,15,0.5,0.5,2,2,7,2,heldout
pad,2,25,0.5,0.5,3,3,8,3,heldout
pad,2,29,0.5,0.5,5,4,11,4,heldout
pad,2,35,0.5,0.5,1,1,1,1,heldout
pad,2,36,0.5,0.5,7,4,11,4,heldout
pad,2,39,0.5,0.5,2,2,12,2,heldout
pad,2,50,0.5,0.5,8,5,10,5,heldout
pad,2,60,0.5,0.5,8,7,10,7,heldout
pad,2,61,0.5,0.5,7,4,12,4,heldout
pad,2,65,0.5,0.5,7,5,8,5,heldout
pad,2,67,0.5,0.5,7,4,7,4,heldout
pad,2,70,0.5,0.5,3,2,7,2,heldout
pad,2,71,0.5,0.5,7,5,7,5,heldout
pad,2,81,0.5,0.5,1,0,4,0,heldout
pad,2,82,0.5,0.5,2,0,8,0,heldout
pad,2,98,0.5,0.5,2,1,8,1,heldout
pad,2,100,0.5,0.5,2,2,6,1,heldout
pad,2,101,0.5,0.5,4,3,9,4,heldout
pad,2,103,0.5,0.5,8,6,10,6,heldout
pad,2,107,0.5,0.5,8,8,10,8,heldout
pad,2,119,0.5,0.5,6,5,9,5,heldout
pad,2,122,0.5,0.5,7,4,7,4,heldout
pad,2,129,0.5,0.5,5,5,7,5,heldout
pad,2,133,0.5,0.5,6,5,9,5,heldout
pad,2,141,0.5,0.5,7,7,9,7,heldout
pad,2,-1,0.525,0.3,107,99,197,99,val
pad,2,-1,0.525,0.5,107,81,197,81,val
pad,2,14,0.525,0.3,4,4,8,4,heldout
pad,2,15,0.525,0.3,2,2,7,2,heldout
pad,2,25,0.525,0.3,3,3,7,3,heldout
pad,2,29,0.525,0.3,5,5,11,5,heldout
pad,2,35,0.525,0.3,1,1,1,1,heldout
pad,2,36,0.525,0.3,7,7,11,7,heldout
pad,2,39,0.525,0.3,2,2,13,2,heldout
pad,2,50,0.525,0.3,8,7,10,7,heldout
pad,2,60,0.525,0.3,8,7,10,7,heldout
pad,2,61,0.525,0.3,7,6,13,6,heldout
pad,2,65,0.525,0.3,7,5,7,5,heldout
pad,2,67,0.525,0.3,7,7,7,7,heldout
pad,2,70,0.525,0.3,3,2,6,2,heldout
pad,2,71,0.525,0.3,7,6,7,6,heldout
pad,2,81,0.525,0.3,1,0,3,0,heldout
pad,2,82,0.525,0.3,2,0,7,0,heldout
pad,2,98,0.525,0.3,2,1,7,1,heldout
pad,2,100,0.525,0.3,2,2,6,1,heldout
pad,2,101,0.525,0.3,4,4,9,5,heldout
pad,2,103,0.525,0.3,8,7,9,7,heldout
pad,2,107,0.525,0.3,8,8,10,8,heldout
pad,2,119,0.525,0.3,6,6,8,6,heldout
pad,2,122,0.525,0.3,7,5,8,5,heldout
pad,2,129,0.525,0.3,5,5,6,5,heldout
pad,2,133,0.525,0.3,6,6,9,6,heldout
pad,2,141,0.525,0.3,7,7,9,7,heldout
pad,2,14,0.525,0.5,4,4,8,4,heldout
pad,2,15,0.525,0.5,2,2,7,2,heldout
pad,2,25,0.525,0.5,3,3,7,3,heldout
pad,2,29,0.525,0.5,5,5,11,5,heldout
pad,2,35,0.525,0.5,1,1,1,1,heldout
pad,2,36,0.525,0.5,7,5,11,5,heldout
pad,2,39,0.525,0.5,2,2,13,2,heldout
pad,2,50,0.525,0.5,8,4,10,4,heldout
pad,2,60,0.525,0.5,8,7,10,7,heldout
pad,2,61,0.525,0.5,7,3,13,3,heldout
pad,2,65,0.525,0.5,7,5,7,5,heldout
pad,2,67,0.525,0.5,7,5,7,5,heldout
pad,2,70,0.525,0.5,3,2,6,2,heldout
pad,2,71,0.525,0.5,7,5,7,5,heldout
pad,2,81,0.525,0.5,1,0,3,0,heldout
pad,2,82,0.525,0.5,2,0,7,0,heldout
pad,2,98,0.525,0.5,2,1,7,1,heldout
pad,2,100,0.525,0.5,2,2,6,1,heldout
pad,2,101,0.525,0.5,4,3,9,4,heldout
pad,2,103,0.525,0.5,8,6,9,6,heldout
pad,2,107,0.525,0.5,8,8,10,8,heldout
pad,2,119,0.525,0.5,6,4,8,4,heldout
pad,2,122,0.525,0.5,7,3,8,3,heldout
pad,2,129,0.525,0.5,5,5,6,5,heldout
pad,2,133,0.525,0.5,6,5,9,5,heldout
pad,2,141,0.525,0.5,7,7,9,7,heldout
pad,2,-1,0.55,0.3,107,102,188,102,val
pad,2,-1,0.55,0.5,107,83,188,83,val
pad,2,14,0.55,0.3,4,4,8,4,heldout
pad,2,15,0.55,0.3,2,2,7,2,heldout
pad,2,25,0.55,0.3,3,3,8,3,heldout
pad,2,29,0.55,0.3,5,5,11,5,heldout
pad,2,35,0.55,0.3,1,1,1,1,heldout
pad,2,36,0.55,0.3,7,7,12,7,heldout
pad,2,39,0.55,0.3,2,2,12,2,heldout
pad,2,50,0.55,0.3,8,7,10,7,heldout
pad,2,60,0.55,0.3,8,7,10,7,heldout
pad,2,61,0.55,0.3,7,6,12,6,heldout
pad,2,65,0.55,0.3,7,5,7,5,heldout
pad,2,67,0.55,0.3,7,7,7,7,heldout
pad,2,70,0.55,0.3,3,2,6,2,heldout
pad,2,71,0.55,0.3,7,6,7,6,heldout
pad,2,81,0.55,0.3,1,0,3,0,heldout
pad,2,82,0.55,0.3,2,1,7,1,heldout
pad,2,98,0.55,0.3,2,1,7,1,heldout
pad,2,100,0.55,0.3,2,2,6,1,heldout
pad,2,101,0.55,0.3,4,4,9,5,heldout
pad,2,103,0.55,0.3,8,7,9,7,heldout
pad,2,107,0.55,0.3,8,8,9,7,heldout
pad,2,119,0.55,0.3,6,5,9,6,heldout
pad,2,122,0.55,0.3,7,6,8,6,heldout
pad,2,129,0.55,0.3,5,5,7,6,heldout
pad,2,133,0.55,0.3,6,6,9,6,heldout
pad,2,141,0.55,0.3,7,7,8,6,heldout
pad,2,14,0.55,0.5,4,3,8,3,heldout
pad,2,15,0.55,0.5,2,2,7,2,heldout
pad,2,25,0.55,0.5,3,3,8,3,heldout
pad,2,29,0.55,0.5,5,5,11,5,heldout
pad,2,35,0.55,0.5,1,1,1,1,heldout
pad,2,36,0.55,0.5,7,5,12,5,heldout
pad,2,39,0.55,0.5,2,2,12,2,heldout
pad,2,50,0.55,0.5,8,5,10,5,heldout
pad,2,60,0.55,0.5,8,7,10,7,heldout
pad,2,61,0.55,0.5,7,3,12,3,heldout
pad,2,65,0.55,0.5,7,5,7,5,heldout
pad,2,67,0.55,0.5,7,5,7,5,heldout
pad,2,70,0.55,0.5,3,2,6,2,heldout
pad,2,71,0.55,0.5,7,5,7,5,heldout
pad,2,81,0.55,0.5,1,0,3,0,heldout
pad,2,82,0.55,0.5,2,1,7,1,heldout
pad,2,98,0.55,0.5,2,1,7,1,heldout
pad,2,100,0.55,0.5,2,2,6,1,heldout
pad,2,101,0.55,0.5,4,3,9,4,heldout
pad,2,103,0.55,0.5,8,6,9,6,heldout
pad,2,107,0.55,0.5,8,7,9,6,heldout
pad,2,119,0.55,0.5,6,4,9,5,heldout
pad,2,122,0.55,0.5,7,4,8,4,heldout
pad,2,129,0.55,0.5,5,5,7,6,heldout
pad,2,133,0.55,0.5,6,5,9,5,heldout
pad,2,141,0.55,0.5,7,7,8,6,heldout
pad,2,-1,0.575,0.3,107,102,186,102,val
pad,2,-1,0.575,0.5,107,82,186,82,val
pad,2,14,0.575,0.3,4,4,7,4,heldout
pad,2,15,0.575,0.3,2,2,7,2,heldout
pad,2,25,0.575,0.3,3,3,9,3,heldout
pad,2,29,0.575,0.3,5,5,11,5,heldout
pad,2,35,0.575,0.3,1,1,1,1,heldout
pad,2,36,0.575,0.3,7,7,11,7,heldout
pad,2,39,0.575,0.3,2,2,12,2,heldout
pad,2,50,0.575,0.3,8,7,8,7,heldout
pad,2,60,0.575,0.3,8,7,11,7,heldout
pad,2,61,0.575,0.3,7,4,10,4,heldout
pad,2,65,0.575,0.3,7,5,9,5,heldout
pad,2,67,0.575,0.3,7,7,8,7,heldout
pad,2,70,0.575,0.3,3,2,5,2,heldout
pad,2,71,0.575,0.3,7,6,7,6,heldout
pad,2,81,0.575,0.3,1,0,2,0,heldout
pad,2,82,0.575,0.3,2,1,7,1,heldout
pad,2,98,0.575,0.3,2,1,7,1,heldout
pad,2,100,0.575,0.3,2,2,7,1,heldout
pad,2,101,0.575,0.3,4,4,9,5,heldout
pad,2,103,0.575,0.3,8,6,10,6,heldout
pad,2,107,0.575,0.3,8,8,9,7,heldout
pad,2,119,0.575,0.3,6,5,9,6,heldout
pad,2,122,0.575,0.3,7,6,8,6,heldout
pad,2,129,0.575,0.3,5,5,7,6,heldout
pad,2,133,0.575,0.3,6,6,10,6,heldout
pad,2,141,0.575,0.3,7,7,8,6,heldout
pad,2,14,0.575,0.5,4,3,7,3,heldout
pad,2,15,0.575,0.5,2,2,7,2,heldout
pad,2,25,0.575,0.5,3,3,9,3,heldout
pad,2,29,0.575,0.5,5,5,11,5,heldout
pad,2,35,0.575,0.5,1,1,1,1,heldout
pad,2,36,0.575,0.5,7,4,11,4,heldout
pad,2,39,0.575,0.5,2,2,12,2,heldout
pad,2,50,0.575,0.5,8,4,8,4,heldout
pad,2,60,0.575,0.5,8,7,11,7,heldout
pad,2,61,0.575,0.5,7,3,10,3,heldout
pad,2,65,0.575,0.5,7,5,9,5,heldout
pad,2,67,0.575,0.5,7,5,8,5,heldout
pad,2,70,0.575,0.5,3,2,5,2,heldout
pad,2,71,0.575,0.5,7,5,7,5,heldout
pad,2,81,0.575,0.5,1,0,2,0,heldout
pad,2,82,0.575,0.5,2,1,7,1,heldout
pad,2,98,0.575,0.5,2,1,7,1,heldout
pad,2,100,0.575,0.5,2,2,7,1,heldout
pad,2,101,0.575,0.5,4,3,9,4,heldout
pad,2,103,0.575,0.5,8,6,10,6,heldout
pad,2,107,0.575,0.5,8,6,9,5,heldout
pad,2,119,0.575,0.5,6,4,9,5,heldout
pad,2,122,0.575,0.5,7,4,8,4,heldout
pad,2,129,0.575,0.5,5,5,7,6,heldout
pad,2,133,0.575,0.5,6,6,10,6,heldout
pad,2,141,0.575,0.5,7,6,8,5,heldout
pad,2,-1,0.6,0.3,107,98,183,98,val
pad,2,-1,0.6,0.5,107,77,183,77,val
pad,2,14,0.6,0.3,4,3,7,3,heldout
pad,2,15,0.6,0.3,2,2,8,2,heldout
pad,2,25,0.6,0.3,3,3,10,3,heldout
pad,2,29,0.6,0.3,5,5,10,5,heldout
pad,2,35,0.6,0.3,1,1,1,1,heldout
pad,2,36,0.6,0.3,7,7,11,7,heldout
pad,2,39,0.6,0.3,2,2,11,2,heldout
pad,2,50,0.6,0.3,8,6,8,6,heldout
pad,2,60,0.6,0.3,8,7,9,7,heldout
pad,2,61,0.6,0.3,7,4,9,4,heldout
pad,2,65,0.6,0.3,7,5,9,5,heldout
pad,2,67,0.6,0.3,7,6,8,6,heldout
pad,2,70,0.6,0.3,3,2,5,2,heldout
pad,2,71,0.6,0.3,7,5,7,5,heldout
pad,2,81,0.6,0.3,1,0,3,0,heldout
pad,2,82,0.6,0.3,2,1,9,1,heldout
pad,2,98,0.6,0.3,2,1,6,1,heldout
pad,2,100,0.6,0.3,2,2,6,1,heldout
pad,2,101,0.6,0.3,4,4,9,5,heldout
pad,2,103,0.6,0.3,8,6,10,6,heldout
pad,2,107,0.6,0.3,8,8,9,7,heldout
pad,2,119,0.6,0.3,6,4,9,5,heldout
pad,2,122,0.6,0.3,7,6,9,6,heldout
pad,2,129,0.6,0.3,5,5,7,6,heldout
pad,2,133,0.6,0.3,6,6,8,6,heldout
pad,2,141,0.6,0.3,7,7,7,6,heldout
pad,2,14,0.6,0.5,4,3,7,3,heldout
pad,2,15,0.6,0.5,2,2,8,2,heldout
pad,2,25,0.6,0.5,3,2,10,2,heldout
pad,2,29,0.6,0.5,5,5,10,5,heldout
pad,2,35,0.6,0.5,1,1,1,1,heldout
pad,2,36,0.6,0.5,7,5,11,5,heldout
pad,2,39,0.6,0.5,2,2,11,2,heldout
pad,2,50,0.6,0.5,8,4,8,4,heldout
pad,2,60,0.6,0.5,8,7,9,7,heldout
pad,2,61,0.6,0.5,7,3,9,3,heldout
pad,2,65,0.6,0.5,7,5,9,5,heldout
pad,2,67,0.6,0.5,7,5,8,5,heldout
pad,2,70,0.6,0.5,3,2,5,2,heldout
pad,2,71,0.6,0.5,7,5,7,5,heldout
pad,2,81,0.6,0.5,1,0,3,0,heldout
pad,2,82,0.6,0.5,2,1,9,1,heldout
pad,2,98,0.6,0.5,2,1,6,1,heldout
pad,2,100,0.6,0.5,2,2,6,1,heldout
pad,2,101,0.6,0.5,4,3,9,4,heldout
pad,2,103,0.6,0.5,8,5,10,5,heldout
pad,2,107,0.6,0.5,8,6,9,5,heldout
pad,2,119,0.6,0.5,6,4,9,5,heldout
pad,2,122,0.6,0.5,7,4,9,4,heldout
pad,2,129,0.6,0.5,5,5,7,6,heldout
pad,2,133,0.6,0.5,6,5,8,5,heldout
pad,2,141,0.6,0.5,7,6,7,5,heldout
pad,2,-1,0.625,0.3,107,96,173,96,val
pad,2,-1,0.625,0.5,107,71,173,71,val
pad,2,14,0.625,0.3,4,3,7,3,heldout
pad,2,15,0.625,0.3,2,2,6,2,heldout
pad,2,25,0.625,0.3,3,3,9,3,heldout
pad,2,29,0.625,0.3,5,5,10,5,heldout
pad,2,35,0.625,0.3,1,1,1,1,heldout
pad,2,36,0.625,0.3,7,6,10,6,heldout
pad,2,39,0.625,0.3,2,2,10,2,heldout
pad,2,50,0.625,0.3,8,5,8,5,heldout
pad,2,60,0.625,0.3,8,7,9,7,heldout
pad,2,61,0.625,0.3,7,4,8,4,heldout
pad,2,65,0.625,0.3,7,5,7,5,heldout
pad,2,67,0.625,0.3,7,6,8,6,heldout
pad,2,70,0.625,0.3,3,2,5,2,heldout
pad,2,71,0.625,0.3,7,5,7,5,heldout
pad,2,81,0.625,0.3,1,0,3,0,heldout
pad,2,82,0.625,0.3,2,1,7,1,heldout
pad,2,98,0.625,0.3,2,1,6,1,heldout
pad,2,100,0.625,0.3,2,2,5,1,heldout
pad,2,101,0.625,0.3,4,4,8,5,heldout
pad,2,103,0.625,0.3,8,6,9,6,heldout
pad,2,107,0.625,0.3,8,7,8,6,heldout
pad,2,119,0.625,0.3,6,4,12,5,heldout
pad,2,122,0.625,0.3,7,6,9,6,heldout
pad,2,129,0.625,0.3,5,5,7,6,heldout
pad,2,133,0.625,0.3,6,6,8,6,heldout
pad,2,141,0.625,0.3,7,7,7,6,heldout
pad,2,14,0.625,0.5,4,3,7,3,heldout
pad,2,15,0.625,0.5,2,2,6,2,heldout
pad,2,25,0.625,0.5,3,2,9,2,heldout
pad,2,29,0.625,0.5,5,4,10,4,heldout
pad,2,35,0.625,0.5,1,1,1,1,heldout
pad,2,36,0.625,0.5,7,4,10,4,heldout
pad,2,39,0.625,0.5,2,2,10,2,heldout
pad,2,50,0.625,0.5,8,4,8,4,heldout
pad,2,60,0.625,0.5,8,7,9,7,heldout
pad,2,61,0.625,0.5,7,3,8,3,heldout
pad,2,65,0.625,0.5,7,5,7,5,heldout
pad,2,67,0.625,0.5,7,5,8,5,heldout
pad,2,70,0.625,0.5,3,2,5,2,heldout
pad,2,71,0.625,0.5,7,4,7,4,heldout
pad,2,81,0.625,0.5,1,0,3,0,heldout
pad,2,82,0.625,0.5,2,1,7,1,heldout
pad,2,98,0.625,0.5,2,1,6,1,heldout
pad,2,100,0.625,0.5,2,2,5,1,heldout
pad,2,101,0.625,0.5,4,3,8,4,heldout
pad,2,103,0.625,0.5,8,5,9,5,heldout
pad,2,107,0.625,0.5,8,5,8,4,heldout
pad,2,119,0.625,0.5,6,3,12,4,heldout
pad,2,122,0.625,0.5,7,5,9,5,heldout
pad,2,129,0.625,0.5,5,5,7,6,heldout
pad,2,133,0.625,0.5,6,4,8,4,heldout
pad,2,141,0.625,0.5,7,6,7,5,heldout
pad,2,-1,0.65,0.3,107,89,161,89,val
pad,2,-1,0.65,0.5,107,61,161,61,val
pad,2,14,0.65,0.3,4,3,6,3,heldout
pad,2,15,0.65,0.3,2,2,6,2,heldout
pad,2,25,0.65,0.3,3,2,9,2,heldout
pad,2,29,0.65,0.3,5,5,12,5,heldout
pad,2,35,0.65,0.3,1,1,1,1,heldout
pad,2,36,0.65,0.3,7,6,10,6,heldout
pad,2,39,0.65,0.3,2,2,10,2,heldout
pad,2,50,0.65,0.3,8,5,8,5,heldout
pad,2,60,0.65,0.3,8,7,9,7,heldout
pad,2,61,0.65,0.3,7,4,9,4,heldout
pad,2,65,0.65,0.3,7,5,7,5,heldout
pad,2,67,0.65,0.3,7,6,6,6,heldout
pad,2,70,0.65,0.3,3,2,5,2,heldout
pad,2,71,0.65,0.3,7,4,7,4,heldout
pad,2,81,0.65,0.3,1,0,3,0,heldout
pad,2,82,0.65,0.3,2,0,5,0,heldout
pad,2,98,0.65,0.3,2,1,5,1,heldout
pad,2,100,0.65,0.3,2,2,7,1,heldout
pad,2,101,0.65,0.3,4,4,8,5,heldout
pad,2,103,0.65,0.3,8,6,8,6,heldout
pad,2,107,0.65,0.3,8,6,6,5,heldout
pad,2,119,0.65,0.3,6,4,8,5,heldout
pad,2,122,0.65,0.3,7,6,11,6,heldout
pad,2,129,0.65,0.3,5,5,7,6,heldout
pad,2,133,0.65,0.3,6,6,8,6,heldout
pad,2,141,0.65,0.3,7,7,8,6,heldout
pad,2,14,0.65,0.5,4,3,6,3,heldout
pad,2,15,0.65,0.5,2,2,6,2,heldout
pad,2,25,0.65,0.5,3,2,9,2,heldout
pad,2,29,0.65,0.5,5,4,12,4,heldout
pad,2,35,0.65,0.5,1,1,1,1,heldout
pad,2,36,0.65,0.5,7,2,10,2,heldout
pad,2,39,0.65,0.5,2,1,10,1,heldout
pad,2,50,0.65,0.5,8,4,8,4,heldout
pad,2,60,0.65,0.5,8,2,9,2,heldout
pad,2,61,0.65,0.5,7,3,9,3,heldout
pad,2,65,0.65,0.5,7,5,7,5,heldout
pad,2,67,0.65,0.5,7,5,6,5,heldout
pad,2,70,0.65,0.5,3,1,5,1,heldout
pad,2,71,0.65,0.5,7,3,7,3,heldout
pad,2,81,0.65,0.5,1,0,3,0,heldout
