model,fold,block_id,thr,tau,n_gt,tp_gt,n_pred,tp_pred,split
pit,0,37,0.925,0.3,2,0,0,0,heldout
pit,0,41,0.925,0.3,5,1,1,1,heldout
pit,0,44,0.925,0.3,1,0,0,0,heldout
pit,0,60,0.925,0.3,5,0,0,0,heldout
pit,0,61,0.925,0.3,8,0,0,0,heldout
pit,0,71,0.925,0.3,6,0,2,0,heldout
pit,0,72,0.925,0.3,6,0,0,0,heldout
pit,0,82,0.925,0.3,2,0,0,0,heldout
pit,0,86,0.925,0.3,1,0,0,0,heldout
pit,0,88,0.925,0.3,4,0,2,0,heldout
pit,0,94,0.925,0.3,2,0,0,0,heldout
pit,0,95,0.925,0.3,8,1,1,1,heldout
pit,0,107,0.925,0.3,6,0,1,0,heldout
pit,0,108,0.925,0.3,7,0,0,0,heldout
pit,0,111,0.925,0.3,3,0,1,0,heldout
pit,0,114,0.925,0.3,2,0,0,0,heldout
pit,0,125,0.925,0.3,1,0,0,0,heldout
pit,0,126,0.925,0.3,2,0,0,0,heldout
pit,0,133,0.925,0.3,8,0,0,0,heldout
pit,0,134,0.925,0.3,5,0,0,0,heldout
pit,0,2,0.925,0.5,5,0,0,0,heldout
pit,0,14,0.925,0.5,3,0,0,0,heldout
pit,0,18,0.925,0.5,2,0,0,0,heldout
pit,0,27,0.925,0.5,6,0,0,0,heldout
pit,0,36,0.925,0.5,3,0,0,0,heldout
pit,0,37,0.925,0.5,2,0,0,0,heldout
pit,0,41,0.925,0.5,5,0,1,0,heldout
pit,0,44,0.925,0.5,1,0,0,0,heldout
pit,0,60,0.925,0.5,5,0,0,0,heldout
pit,0,61,0.925,0.5,8,0,0,0,heldout
pit,0,71,0.925,0.5,6,0,2,0,heldout
pit,0,72,0.925,0.5,6,0,0,0,heldout
pit,0,82,0.925,0.5,2,0,0,0,heldout
pit,0,86,0.925,0.5,1,0,0,0,heldout
pit,0,88,0.925,0.5,4,0,2,0,heldout
pit,0,94,0.925,0.5,2,0,0,0,heldout
pit,0,95,0.925,0.5,8,0,1,0,heldout
pit,0,107,0.925,0.5,6,0,1,0,heldout
pit,0,108,0.925,0.5,7,0,0,0,heldout
pit,0,111,0.925,0.5,3,0,1,0,heldout
pit,0,114,0.925,0.5,2,0,0,0,heldout
pit,0,125,0.925,0.5,1,0,0,0,heldout
pit,0,126,0.925,0.5,2,0,0,0,heldout
pit,0,133,0.925,0.5,8,0,0,0,heldout
pit,0,134,0.925,0.5,5,0,0,0,heldout
pit,0,-1,0.95,0.3,85,0,1,0,val
pit,0,-1,0.95,0.5,85,0,1,0,val
pit,0,2,0.95,0.3,5,0,0,0,heldout
pit,0,14,0.95,0.3,3,0,0,0,heldout
pit,0,18,0.95,0.3,2,0,0,0,heldout
pit,0,27,0.95,0.3,6,0,0,0,heldout
pit,0,36,0.95,0.3,3,0,0,0,heldout
pit,0,37,0.95,0.3,2,0,0,0,heldout
pit,0,41,0.95,0.3,5,0,1,0,heldout
pit,0,44,0.95,0.3,1,0,0,0,heldout
pit,0,60,0.95,0.3,5,0,0,0,heldout
pit,0,61,0.95,0.3,8,0,0,0,heldout
pit,0,71,0.95,0.3,6,0,0,0,heldout
pit,0,72,0.95,0.3,6,0,0,0,heldout
pit,0,82,0.95,0.3,2,0,0,0,heldout
pit,0,86,0.95,0.3,1,0,0,0,heldout
pit,0,88,0.95,0.3,4,0,1,0,heldout
pit,0,94,0.95,0.3,2,0,0,0,heldout
pit,0,95,0.95,0.3,8,0,1,0,heldout
pit,0,107,0.95,0.3,6,0,1,0,heldout
pit,0,108,0.95,0.3,7,0,0,0,heldout
pit,0,111,0.95,0.3,3,0,0,0,heldout
pit,0,114,0.95,0.3,2,0,0,0,heldout
pit,0,125,0.95,0.3,1,0,0,0,heldout
pit,0,126,0.95,0.3,2,0,0,0,heldout
pit,0,133,0.95,0.3,8,0,0,0,heldout
pit,0,134,0.95,0.3,5,0,0,0,heldout
pit,0,2,0.95,0.5,5,0,0,0,heldout
pit,0,14,0.95,0.5,3,0,0,0,heldout
pit,0,18,0.95,0.5,2,0,0,0,heldout
pit,0,27,0.95,0.5,6,0,0,0,heldout
pit,0,36,0.95,0.5,3,0,0,0,heldout
pit,0,37,0.95,0.5,2,0,0,0,heldout
pit,0,41,0.95,0.5,5,0,1,0,heldout
pit,0,44,0.95,0.5,1,0,0,0,heldout
pit,0,60,0.95,0.5,5,0,0,0,heldout
pit,0,61,0.95,0.5,8,0,0,0,heldout
pit,0,71,0.95,0.5,6,0,0,0,heldout
pit,0,72,0.95,0.5,6,0,0,0,heldout
pit,0,82,0.95,0.5,2,0,0,0,heldout
pit,0,86,0.95,0.5,1,0,0,0,heldout
pit,0,88,0.95,0.5,4,0,1,0,heldout
pit,0,94,0.95,0.5,2,0,0,0,heldout
pit,0,95,0.95,0.5,8,0,1,0,heldout
pit,0,107,0.95,0.5,6,0,1,0,heldout
pit,0,108,0.95,0.5,7,0,0,0,heldout
pit,0,111,0.95,0.5,3,0,0,0,heldout
pit,0,114,0.95,0.5,2,0,0,0,heldout
pit,0,125,0.95,0.5,1,0,0,0,heldout
pit,0,126,0.95,0.5,2,0,0,0,heldout
pit,0,133,0.95,0.5,8,0,0,0,heldout
pit,0,134,0.95,0.5,5,0,0,0,heldout
pit,1,-1,0.05,0.3,71,28,1256,28,val
pit,1,-1,0.05,0.5,71,4,1256,4,val
pit,1,0,0.05,0.3,5,3,109,3,heldout
pit,1,1,0.05,0.3,1,0,107,0,heldout
pit,1,24,0.05,0.3,2,0,81,0,heldout
pit,1,29,0.05,0.3,1,1,69,1,heldout
pit,1,48,0.05,0.3,9,3,77,3,heldout
pit,1,50,0.05,0.3,10,5,53,5,heldout
pit,1,69,0.05,0.3,1,0,62,0,heldout
pit,1,70,0.05,0.3,4,2,110,2,heldout
pit,1,73,0.05,0.3,9,3,41,3,heldout
pit,1,76,0.05,0.3,8,7,105,7,heldout
pit,1,78,0.05,0.3,6,4,62,4,heldout
pit,1,81,0.05,0.3,1,1,39,1,heldout
pit,1,98,0.05,0.3,2,2,38,2,heldout
pit,1,100,0.05,0.3,1,1,57,1,heldout
pit,1,103,0.05,0.3,1,1,80,1,heldout
pit,1,109,0.05,0.3,1,1,71,1,heldout
pit,1,117,0.05,0.3,4,2,58,2,heldout
pit,1,124,0.05,0.3,2,2,24,2,heldout
pit,1,130,0.05,0.3,2,0,41,0,heldout
pit,1,131,0.05,0.3,8,1,109,1,heldout
pit,1,132,0.05,0.3,3,0,63,0,heldout
pit,1,135,0.05,0.3,6,4,52,4,heldout
pit,1,138,0.05,0.3,1,1,61,1,heldout
pit,1,140,0.05,0.3,4,2,36,2,heldout
pit,1,141,0.05,0.3,6,2,81,2,heldout
pit,1,143,0.05,0.3,2,1,90,1,heldout
pit,1,0,0.05,0.5,5,1,109,1,heldout
pit,1,1,0.05,0.5,1,0,107,0,heldout
pit,1,24,0.05,0.5,2,0,81,0,heldout
pit,1,29,0.05,0.5,1,1,69,1,heldout
pit,1,48,0.05,0.5,9,0,77,0,heldout
pit,1,50,0.05,0.5,10,1,53,1,heldout
pit,1,69,0.05,0.5,1,0,62,0,heldout
pit,1,70,0.05,0.5,4,1,110,1,heldout
pit,1,73,0.05,0.5,9,0,41,0,heldout
pit,1,76,0.05,0.5,8,1,105,1,heldout
pit,1,78,0.05,0.5,6,0,62,0,heldout
pit,1,81,0.05,0.5,1,0,39,0,heldout
pit,1,98,0.05,0.5,2,0,38,0,heldout
pit,1,100,0.05,0.5,1,1,57,1,heldout
pit,1,103,0.05,0.5,1,0,80,0,heldout
pit,1,109,0.05,0.5,1,1,71,1,heldout
pit,1,117,0.05,0.5,4,0,58,0,heldout
pit,1,124,0.05,0.5,2,0,24,0,heldout
pit,1,130,0.05,0.5,2,0,41,0,heldout
pit,1,131,0.05,0.5,8,0,109,0,heldout
pit,1,132,0.05,0.5,3,0,63,0,heldout
pit,1,135,0.05,0.5,6,2,52,2,heldout
pit,1,138,0.05,0.5,1,0,61,0,heldout
pit,1,140,0.05,0.5,4,0,36,0,heldout
pit,1,141,0.05,0.5,6,0,81,0,heldout
pit,1,143,0.05,0.5,2,1,90,1,heldout
pit,1,-1,0.075,0.3,71,27,282,27,val
pit,1,-1,0.075,0.5,71,3,282,3,val
pit,1,0,0.075,0.3,5,3,23,3,heldout
pit,1,1,0.075,0.3,1,0,23,0,heldout
pit,1,24,0.075,0.3,2,0,17,0,heldout
pit,1,29,0.075,0.3,1,1,13,1,heldout
pit,1,48,0.075,0.3,9,3,10,3,heldout
pit,1,50,0.075,0.3,10,5,14,5,heldout
pit,1,69,0.075,0.3,1,0,4,0,heldout
pit,1,70,0.075,0.3,4,2,29,2,heldout
pit,1,73,0.075,0.3,9,3,14,3,heldout
pit,1,76,0.075,0.3,8,8,28,8,heldout
pit,1,78,0.075,0.3,6,5,17,5,heldout
pit,1,81,0.075,0.3,1,1,8,1,heldout
pit,1,98,0.075,0.3,2,2,8,2,heldout
pit,1,100,0.075,0.3,1,1,7,1,heldout
pit,1,103,0.075,0.3,1,1,20,1,heldout
pit,1,109,0.075,0.3,1,1,4,1,heldout
pit,1,117,0.075,0.3,4,3,11,3,heldout
pit,1,124,0.075,0.3,2,2,5,2,heldout
pit,1,130,0.075,0.3,2,0,8,0,heldout
pit,1,131,0.075,0.3,8,1,32,1,heldout
pit,1,132,0.075,0.3,3,0,8,0,heldout
pit,1,135,0.075,0.3,6,6,12,6,heldout
pit,1,138,0.075,0.3,1,1,7,1,heldout
pit,1,140,0.075,0.3,4,3,7,3,heldout
pit,1,141,0.075,0.3,6,3,11,3,heldout
pit,1,143,0.075,0.3,2,1,14,1,heldout
pit,1,0,0.075,0.5,5,1,23,1,heldout
pit,1,1,0.075,0.5,1,0,23,0,heldout
pit,1,24,0.075,0.5,2,0,17,0,heldout
pit,1,29,0.075,0.5,1,1,13,1,heldout
pit,1,48,0.075,0.5,9,1,10,1,heldout
pit,1,50,0.075,0.5,10,1,14,1,heldout
pit,1,69,0.075,0.5,1,0,4,0,heldout
pit,1,70,0.075,0.5,4,1,29,1,heldout
pit,1,73,0.075,0.5,9,0,14,0,heldout
pit,1,76,0.075,0.5,8,1,28,1,heldout
pit,1,78,0.075,0.5,6,0,17,0,heldout
pit,1,81,0.075,0.5,1,0,8,0,heldout
pit,1,98,0.075,0.5,2,0,8,0,heldout
pit,1,100,0.075,0.5,1,1,7,1,heldout
pit,1,103,0.075,0.5,1,0,20,0,heldout
pit,1,109,0.075,0.5,1,1,4,1,heldout
pit,1,117,0.075,0.5,4,0,11,0,heldout
pit,1,124,0.075,0.5,2,0,5,0,heldout
pit,1,130,0.075,0.5,2,0,8,0,heldout
pit,1,131,0.075,0.5,8,0,32,0,heldout
pit,1,132,0.075,0.5,3,0,8,0,heldout
pit,1,135,0.075,0.5,6,2,12,2,heldout
pit,1,138,0.075,0.5,1,0,7,0,heldout
pit,1,140,0.075,0.5,4,0,7,0,heldout
pit,1,141,0.075,0.5,6,0,11,0,heldout
pit,1,143,0.075,0.5,2,1,14,1,heldout
pit,1,-1,0.1,0.3,71,32,187,32,val
pit,1,-1,0.1,0.5,71,4,187,4,val
pit,1,0,0.1,0.3,5,3,13,3,heldout
pit,1,1,0.1,0.3,1,0,16,0,heldout
pit,1,24,0.1,0.3,2,1,14,1,heldout
pit,1,29,0.1,0.3,1,1,3,1,heldout
pit,1,48,0.1,0.3,9,4,10,4,heldout
pit,1,50,0.1,0.3,10,5,12,5,heldout
pit,1,69,0.1,0.3,1,0,4,0,heldout
pit,1,70,0.1,0.3,4,2,12,2,heldout
pit,1,73,0.1,0.3,9,3,13,3,heldout
pit,1,76,0.1,0.3,8,8,21,8,heldout
pit,1,78,0.1,0.3,6,5,11,5,heldout
pit,1,81,0.1,0.3,1,1,5,1,heldout
pit,1,98,0.1,0.3,2,2,5,2,heldout
pit,1,100,0.1,0.3,1,1,4,1,heldout
pit,1,103,0.1,0.3,1,1,10,1,heldout
pit,1,109,0.1,0.3,1,1,3,1,heldout
pit,1,117,0.1,0.3,4,3,11,3,heldout
pit,1,124,0.1,0.3,2,2,4,2,heldout
pit,1,130,0.1,0.3,2,0,7,0,heldout
pit,1,131,0.1,0.3,8,1,24,1,heldout
pit,1,132,0.1,0.3,3,0,10,0,heldout
pit,1,135,0.1,0.3,6,6,12,6,heldout
pit,1,138,0.1,0.3,1,1,7,1,heldout
pit,1,140,0.1,0.3,4,3,7,3,heldout
pit,1,141,0.1,0.3,6,3,10,3,heldout
pit,1,143,0.1,0.3,2,1,8,1,heldout
pit,1,0,0.1,0.5,5,2,13,2,heldout
pit,1,1,0.1,0.5,1,0,16,0,heldout
pit,1,24,0.1,0.5,2,0,14,0,heldout
pit,1,29,0.1,0.5,1,1,3,1,heldout
pit,1,48,0.1,0.5,9,2,10,2,heldout
pit,1,50,0.1,0.5,10,1,12,1,heldout
pit,1,69,0.1,0.5,1,0,4,0,heldout
pit,1,70,0.1,0.5,4,1,12,1,heldout
pit,1,73,0.1,0.5,9,0,13,0,heldout
pit,1,76,0.1,0.5,8,1,21,1,heldout
pit,1,78,0.1,0.5,6,0,11,0,heldout
pit,1,81,0.1,0.5,1,0,5,0,heldout
pit,1,98,0.1,0.5,2,0,5,0,heldout
pit,1,100,0.1,0.5,1,1,4,1,heldout
pit,1,103,0.1,0.5,1,0,10,0,heldout
pit,1,109,0.1,0.5,1,1,3,1,heldout
pit,1,117,0.1,0.5,4,0,11,0,heldout
pit,1,124,0.1,0.5,2,0,4,0,heldout
pit,1,130,0.1,0.5,2,0,7,0,heldout
pit,1,131,0.1,0.5,8,0,24,0,heldout
pit,1,132,0.1,0.5,3,0,10,0,heldout
pit,1,135,0.1,0.5,6,2,12,2,heldout
pit,1,138,0.1,0.5,1,0,7,0,heldout
pit,1,140,0.1,0.5,4,1,7,1,heldout
pit,1,141,0.1,0.5,6,0,10,0,heldout
pit,1,143,0.1,0.5,2,1,8,1,heldout
pit,1,-1,0.125,0.3,71,35,164,35,val
pit,1,-1,0.125,0.5,71,4,164,4,val
pit,1,0,0.125,0.3,5,3,12,3,heldout
pit,1,1,0.125,0.3,1,1,13,1,heldout
pit,1,24,0.125,0.3,2,1,13,1,heldout
pit,1,29,0.125,0.3,1,1,2,1,heldout
pit,1,48,0.125,0.3,9,4,10,4,heldout
pit,1,50,0.125,0.3,10,5,10,5,heldout
pit,1,69,0.125,0.3,1,0,4,0,heldout
pit,1,70,0.125,0.3,4,2,9,2,heldout
pit,1,73,0.125,0.3,9,4,12,4,heldout
pit,1,76,0.125,0.3,8,8,14,8,heldout
pit,1,78,0.125,0.3,6,5,11,5,heldout
pit,1,81,0.125,0.3,1,1,5,1,heldout
pit,1,98,0.125,0.3,2,2,4,2,heldout
pit,1,100,0.125,0.3,1,1,3,1,heldout
pit,1,103,0.125,0.3,1,1,10,1,heldout
pit,1,109,0.125,0.3,1,1,3,1,heldout
pit,1,117,0.125,0.3,4,3,9,3,heldout
pit,1,124,0.125,0.3,2,2,3,2,heldout
pit,1,130,0.125,0.3,2,0,7,0,heldout
pit,1,131,0.125,0.3,8,2,16,2,heldout
pit,1,132,0.125,0.3,3,0,6,0,heldout
pit,1,135,0.125,0.3,6,6,11,6,heldout
pit,1,138,0.125,0.3,1,1,6,1,heldout
pit,1,140,0.125,0.3,4,3,7,3,heldout
pit,1,141,0.125,0.3,6,3,10,3,heldout
pit,1,143,0.125,0.3,2,2,5,2,heldout
pit,1,0,0.125,0.5,5,2,12,2,heldout
pit,1,1,0.125,0.5,1,0,13,0,heldout
pit,1,24,0.125,0.5,2,0,13,0,heldout
pit,1,29,0.125,0.5,1,1,2,1,heldout
pit,1,48,0.125,0.5,9,2,10,2,heldout
pit,1,50,0.125,0.5,10,1,10,1,heldout
pit,1,69,0.125,0.5,1,0,4,0,heldout
pit,1,70,0.125,0.5,4,1,9,1,heldout
pit,1,73,0.125,0.5,9,0,12,0,heldout
pit,1,76,0.125,0.5,8,1,14,1,heldout
pit,1,78,0.125,0.5,6,0,11,0,heldout
pit,1,81,0.125,0.5,1,0,5,0,heldout
pit,1,98,0.125,0.5,2,0,4,0,heldout
pit,1,100,0.125,0.5,1,1,3,1,heldout
pit,1,103,0.125,0.5,1,0,10,0,heldout
pit,1,109,0.125,0.5,1,1,3,1,heldout
pit,1,117,0.125,0.5,4,0,9,0,heldout
pit,1,124,0.125,0.5,2,1,3,1,heldout
pit,1,130,0.125,0.5,2,0,7,0,heldout
pit,1,131,0.125,0.5,8,0,16,0,heldout
pit,1,132,0.125,0.5,3,0,6,0,heldout
pit,1,135,0.125,0.5,6,2,11,2,heldout
pit,1,138,0.125,0.5,1,0,6,0,heldout
pit,1,140,0.125,0.5,4,1,7,1,heldout
pit,1,141,0.125,0.5,6,1,10,1,heldout
pit,1,143,0.125,0.5,2,1,5,1,heldout
pit,1,-1,0.15,0.3,71,38,150,38,val
pit,1,-1,0.15,0.5,71,6,150,6,val
pit,1,0,0.15,0.3,5,4,11,4,heldout
pit,1,1,0.15,0.3,1,1,13,1,heldout
pit,1,24,0.15,0.3,2,1,10,1,heldout
pit,1,29,0.15,0.3,1,1,2,1,heldout
pit,1,48,0.15,0.3,9,5,10,5,heldout
pit,1,50,0.15,0.3,10,6,10,6,heldout
pit,1,69,0.15,0.3,1,0,3,0,heldout
pit,1,70,0.15,0.3,4,3,8,3,heldout
pit,1,73,0.15,0.3,9,5,11,5,heldout
pit,1,76,0.15,0.3,8,8,13,8,heldout
pit,1,78,0.15,0.3,6,5,11,5,heldout
pit,1,81,0.15,0.3,1,1,4,1,heldout
pit,1,98,0.15,0.3,2,2,4,2,heldout
pit,1,100,0.15,0.3,1,1,2,1,heldout
pit,1,103,0.15,0.3,1,1,9,1,heldout
pit,1,109,0.15,0.3,1,1,3,1,heldout
pit,1,117,0.15,0.3,4,4,10,4,heldout
pit,1,124,0.15,0.3,2,2,2,2,heldout
pit,1,130,0.15,0.3,2,0,7,0,heldout
pit,1,131,0.15,0.3,8,3,12,3,heldout
pit,1,132,0.15,0.3,3,0,6,0,heldout
pit,1,135,0.15,0.3,6,6,11,6,heldout
pit,1,138,0.15,0.3,1,1,5,1,heldout
pit,1,140,0.15,0.3,4,3,6,3,heldout
pit,1,141,0.15,0.3,6,4,10,4,heldout
pit,1,143,0.15,0.3,2,2,3,2,heldout
pit,1,0,0.15,0.5,5,2,11,2,heldout
pit,1,1,0.15,0.5,1,0,13,0,heldout
pit,1,24,0.15,0.5,2,0,10,0,heldout
pit,1,29,0.15,0.5,1,1,2,1,heldout
pit,1,48,0.15,0.5,9,2,10,2,heldout
pit,1,50,0.15,0.5,10,2,10,2,heldout
pit,1,69,0.15,0.5,1,0,3,0,heldout
pit,1,70,0.15,0.5,4,1,8,1,heldout
pit,1,73,0.15,0.5,9,0,11,0,heldout
pit,1,76,0.15,0.5,8,1,13,1,heldout
pit,1,78,0.15,0.5,6,1,11,1,heldout
pit,1,81,0.15,0.5,1,0,4,0,heldout
pit,1,98,0.15,0.5,2,0,4,0,heldout
pit,1,100,0.15,0.5,1,1,2,1,heldout
pit,1,103,0.15,0.5,1,0,9,0,heldout
pit,1,109,0.15,0.5,1,1,3,1,heldout
pit,1,117,0.15,0.5,4,0,10,0,heldout
pit,1,124,0.15,0.5,2,2,2,2,heldout
pit,1,130,0.15,0.5,2,0,7,0,heldout
pit,1,131,0.15,0.5,8,0,12,0,heldout
pit,1,132,0.15,0.5,3,0,6,0,heldout
pit,1,135,0.15,0.5,6,2,11,2,heldout
pit,1,138,0.15,0.5,1,0,5,0,heldout
pit,1,140,0.15,0.5,4,1,6,1,heldout
pit,1,141,0.15,0.5,6,1,10,1,heldout
pit,1,143,0.15,0.5,2,1,3,1,heldout
pit,1,-1,0.175,0.3,71,39,140,39,val
pit,1,-1,0.175,0.5,71,8,140,8,val
pit,1,0,0.175,0.3,5,4,10,4,heldout
pit,1,1,0.175,0.3,1,1,13,1,heldout
pit,1,24,0.175,0.3,2,1,9,1,heldout
pit,1,29,0.175,0.3,1,1,2,1,heldout
pit,1,48,0.175,0.3,9,5,10,5,heldout
pit,1,50,0.175,0.3,10,6,10,6,heldout
pit,1,69,0.175,0.3,1,1,3,1,heldout
pit,1,70,0.175,0.3,4,4,8,4,heldout
pit,1,73,0.175,0.3,9,5,11,5,heldout
pit,1,76,0.175,0.3,8,8,12,8,heldout
pit,1,78,0.175,0.3,6,5,10,5,heldout
pit,1,81,0.175,0.3,1,1,3,1,heldout
pit,1,98,0.175,0.3,2,2,4,2,heldout
pit,1,100,0.175,0.3,1,1,2,1,heldout
pit,1,103,0.175,0.3,1,1,9,1,heldout
pit,1,109,0.175,0.3,1,1,2,1,heldout
pit,1,117,0.175,0.3,4,4,9,4,heldout
pit,1,124,0.175,0.3,2,2,2,2,heldout
pit,1,130,0.175,0.3,2,0,7,0,heldout
pit,1,131,0.175,0.3,8,3,12,3,heldout
pit,1,132,0.175,0.3,3,1,6,1,heldout
pit,1,135,0.175,0.3,6,6,10,6,heldout
pit,1,138,0.175,0.3,1,1,5,1,heldout
pit,1,140,0.175,0.3,4,3,6,3,heldout
pit,1,141,0.175,0.3,6,4,10,4,heldout
pit,1,143,0.175,0.3,2,2,3,2,heldout
pit,1,0,0.175,0.5,5,2,10,2,heldout
pit,1,1,0.175,0.5,1,0,13,0,heldout
pit,1,24,0.175,0.5,2,0,9,0,heldout
pit,1,29,0.175,0.5,1,1,2,1,heldout
pit,1,48,0.175,0.5,9,2,10,2,heldout
pit,1,50,0.175,0.5,10,2,10,2,heldout
pit,1,69,0.175,0.5,1,0,3,0,heldout
pit,1,70,0.175,0.5,4,1,8,1,heldout
pit,1,73,0.175,0.5,9,0,11,0,heldout
pit,1,76,0.175,0.5,8,1,12,1,heldout
pit,1,78,0.175,0.5,6,2,10,2,heldout
pit,1,81,0.175,0.5,1,1,3,1,heldout
pit,1,98,0.175,0.5,2,0,4,0,heldout
pit,1,100,0.175,0.5,1,1,2,1,heldout
pit,1,103,0.175,0.5,1,0,9,0,heldout
pit,1,109,0.175,0.5,1,1,2,1,heldout
pit,1,117,0.175,0.5,4,1,9,1,heldout
pit,1,124,0.175,0.5,2,2,2,2,heldout
pit,1,130,0.175,0.5,2,0,7,0,heldout
pit,1,131,0.175,0.5,8,0,12,0,heldout
pit,1,132,0.175,0.5,3,0,6,0,heldout
pit,1,135,0.175,0.5,6,2,10,2,heldout
pit,1,138,0.175,0.5,1,0,5,0,heldout
pit,1,140,0.175,0.5,4,1,6,1,heldout
pit,1,141,0.175,0.5,6,1,10,1,heldout
pit,1,143,0.175,0.5,2,1,3,1,heldout
pit,1,-1,0.2,0.3,71,43,138,43,val
pit,1,-1,0.2,0.5,71,11,138,11,val
pit,1,0,0.2,0.3,5,4,9,4,heldout
pit,1,1,0.2,0.3,1,1,10,1,heldout
pit,1,24,0.2,0.3,2,1,8,1,heldout
pit,1,29,0.2,0.3,1,1,2,1,heldout
pit,1,48,0.2,0.3,9,5,9,5,heldout
pit,1,50,0.2,0.3,10,8,10,8,heldout
pit,1,69,0.2,0.3,1,1,3,1,heldout
pit,1,70,0.2,0.3,4,4,8,4,heldout
pit,1,73,0.2,0.3,9,7,11,7,heldout
pit,1,76,0.2,0.3,8,8,12,8,heldout
pit,1,78,0.2,0.3,6,5,10,5,heldout
pit,1,81,0.2,0.3,1,1,3,1,heldout
pit,1,98,0.2,0.3,2,2,4,2,heldout
pit,1,100,0.2,0.3,1,1,1,1,heldout
pit,1,103,0.2,0.3,1,1,8,1,heldout
pit,1,109,0.2,0.3,1,1,2,1,heldout
pit,1,117,0.2,0.3,4,4,8,4,heldout
pit,1,124,0.2,0.3,2,2,2,2,heldout
pit,1,130,0.2,0.3,2,1,6,1,heldout
pit,1,131,0.2,0.3,8,3,10,3,heldout
pit,1,132,0.2,0.3,3,1,6,1,heldout
pit,1,135,0.2,0.3,6,6,8,6,heldout
pit,1,138,0.2,0.3,1,1,5,1,heldout
pit,1,140,0.2,0.3,4,4,6,4,heldout
pit,1,141,0.2,0.3,6,4,11,4,heldout
pit,1,143,0.2,0.3,2,2,3,2,heldout
pit,1,0,0.2,0.5,5,2,9,2,heldout
pit,1,1,0.2,0.5,1,0,10,0,heldout
pit,1,24,0.2,0.5,2,0,8,0,heldout
pit,1,29,0.2,0.5,1,1,2,1,heldout
pit,1,48,0.2,0.5,9,1,9,1,heldout
pit,1,50,0.2,0.5,10,4,10,4,heldout
pit,1,69,0.2,0.5,1,0,3,0,heldout
pit,1,70,0.2,0.5,4,1,8,1,heldout
pit,1,73,0.2,0.5,9,1,11,1,heldout
pit,1,76,0.2,0.5,8,3,12,3,heldout
pit,1,78,0.2,0.5,6,4,10,4,heldout
pit,1,81,0.2,0.5,1,1,3,1,heldout
pit,1,98,0.2,0.5,2,1,4,1,heldout
pit,1,100,0.2,0.5,1,1,1,1,heldout
pit,1,103,0.2,0.5,1,0,8,0,heldout
pit,1,109,0.2,0.5,1,1,2,1,heldout
pit,1,117,0.2,0.5,4,1,8,1,heldout
pit,1,124,0.2,0.5,2,2,2,2,heldout
pit,1,130,0.2,0.5,2,0,6,0,heldout
pit,1,131,0.2,0.5,8,0,10,0,heldout
pit,1,132,0.2,0.5,3,0,6,0,heldout
pit,1,135,0.2,0.5,6,2,8,2,heldout
pit,1,138,0.2,0.5,1,0,5,0,heldout
pit,1,140,0.2,0.5,4,1,6,1,heldout
pit,1,141,0.2,0.5,6,1,11,1,heldout
pit,1,143,0.2,0.5,2,1,3,1,heldout
pit,1,-1,0.225,0.3,71,49,133,49,val
pit,1,-1,0.225,0.5,71,14,133,14,val
pit,1,0,0.225,0.3,5,4,9,4,heldout
pit,1,1,0.225,0.3,1,1,8,1,heldout
pit,1,24,0.225,0.3,2,1,7,1,heldout
pit,1,29,0.225,0.3,1,1,2,1,heldout
pit,1,48,0.225,0.3,9,6,9,6,heldout
pit,1,50,0.225,0.3,10,10,10,10,heldout
pit,1,69,0.225,0.3,1,1,3,1,heldout
pit,1,70,0.225,0.3,4,4,8,4,heldout
pit,1,73,0.225,0.3,9,7,11,7,heldout
pit,1,76,0.225,0.3,8,8,10,8,heldout
pit,1,78,0.225,0.3,6,6,9,6,heldout
pit,1,81,0.225,0.3,1,1,3,1,heldout
pit,1,98,0.225,0.3,2,2,4,2,heldout
pit,1,100,0.225,0.3,1,1,1,1,heldout
pit,1,103,0.225,0.3,1,1,7,1,heldout
pit,1,109,0.225,0.3,1,1,2,1,heldout
pit,1,117,0.225,0.3,4,4,7,4,heldout
pit,1,124,0.225,0.3,2,2,2,2,heldout
pit,1,130,0.225,0.3,2,2,5,2,heldout
pit,1,131,0.225,0.3,8,4,10,4,heldout
pit,1,132,0.225,0.3,3,2,6,2,heldout
pit,1,135,0.225,0.3,6,6,7,6,heldout
pit,1,138,0.225,0.3,1,1,4,1,heldout
pit,1,140,0.225,0.3,4,4,7,4,heldout
pit,1,141,0.225,0.3,6,4,9,4,heldout
pit,1,143,0.225,0.3,2,2,3,2,heldout
pit,1,0,0.225,0.5,5,3,9,3,heldout
pit,1,1,0.225,0.5,1,0,8,0,heldout
pit,1,24,0.225,0.5,2,0,7,0,heldout
pit,1,29,0.225,0.5,1,1,2,1,heldout
pit,1,48,0.225,0.5,9,1,9,1,heldout
pit,1,50,0.225,0.5,10,4,10,4,heldout
pit,1,69,0.225,0.5,1,0,3,0,heldout
pit,1,70,0.225,0.5,4,1,8,1,heldout
pit,1,73,0.225,0.5,9,1,11,1,heldout
pit,1,76,0.225,0.5,8,6,10,6,heldout
pit,1,78,0.225,0.5,6,5,9,5,heldout
pit,1,81,0.225,0.5,1,1,3,1,heldout
pit,1,98,0.225,0.5,2,2,4,2,heldout
pit,1,100,0.225,0.5,1,1,1,1,heldout
