pad_i,area_m2,perim_m,compactness,elongation,solidity,rectangularity,n_pits,d_road_m,n_wells_50m,slope_mean,slope_std,slope_flatfrac,slope_annulus,edge_slope,slope_ratio,lrm11_relief,tpi15_mean,chm_in,chm_annulus,chm_deficit
151,907.1465695656369,135.23188361957583,0.6233459355394495,0.4653656418352368,0.9131372795574597,0.7017945920651806,0,11.115057956581818,0,11.243707324645094,7.254438467601861,0.08448371065709552,13.894503593444824,13.08590030670166,0.809219793210149,0.3745529174804687,-0.14652315810660116,0.076568603515625,0.121612548828125,0.0450439453125
152,1345.5963883783577,169.85482362140792,0.5860962024656546,0.35214906205846974,0.9470147719865742,0.7620706175271753,1,0.0,0,13.198682383554402,8.998981516631488,0.08023082650781832,11.07095718383789,19.195019721984863,1.1921898137970133,0.43498992919921875,-0.12279255427447879,0.222625732421875,0.122589111328125,-0.10003662109375
153,1601.358145534156,191.02802568806058,0.5514474881822744,0.2991171758143957,0.9762840943060709,0.8088496194502542,0,0.0,1,8.861570996901714,7.953973852480164,0.34462306851880753,11.122154235839844,13.163499355316162,0.7967495153363667,0.4058380126953125,-0.11465973286206736,0.1199951171875,14.54266357421875,14.42266845703125
154,781.2489803520816,121.15737491156396,0.6688051637076481,0.4691270918358919,0.9366296283005485,0.7926995454728775,0,3.699904138547194,1,9.808244353652878,8.30687329184071,0.24272465622001918,7.390493869781494,8.233160972595215,1.3271432906205585,0.4581665039062498,0.1727115837270397,14.1763916015625,14.2216796875,0.0452880859375
155,1185.6787687481926,141.67593648627812,0.7423089950737738,0.5947198987854299,0.9622330746356823,0.7416353100164855,0,12.451109425423292,1,6.050488720202559,5.05476386466202,0.3709405314213412,2.5913403034210205,4.686662673950195,2.334887746011151,0.31337738037109375,0.000912676376413565,2.262359619140625,7.5336151123046875,5.2712554931640625
156,561.4830291581517,95.56751189907435,0.7725488309328357,0.5330287919775241,0.9767287684448727,0.7822343213959867,0,0.0,1,5.666401144796551,4.525786939520024,0.35765124555160144,5.726212978363037,6.119381427764893,0.9895547312346764,0.26308593750000003,0.030253318705168484,0.053192138671875,0.1664886474609375,0.1132965087890625
157,958.4374057527896,141.2391302576541,0.6037589057913412,0.39766065621465757,0.9179880854828811,0.7667367179644813,0,0.0,2,6.052012048185975,4.1723706839016135,0.254886630179828,4.936192512512207,4.823063373565674,1.2260486261111982,0.23999023437499997,0.004909098816315643,10.685256958007812,10.086532592773438,-0.598724365234375
158,909.7887497189541,135.2296061019546,0.6251825680659306,0.45059345865815675,0.9114848094114936,0.7081189415310846,1,15.644131376812174,2,9.943372556627486,7.13872384539394,0.13267272226809798,7.175915241241455,8.87578821182251,1.3856591420535302,0.4205383300781249,-0.11840580909533702,0.060546875,0.064483642578125,0.003936767578125
159,2016.774018777812,195.9279086453081,0.6601984438120541,0.528565766035144,0.8994647063659359,0.756493010375778,1,0.0,2,9.471496548381246,7.605811783048995,0.25415323580461197,6.485123634338379,8.75425386428833,1.460495910707112,0.40724945068359375,0.07549056798744344,8.9605712890625,13.803070068359375,4.842498779296875
160,1253.5089066413182,160.56275686412832,0.6110090676005645,0.4735992442243283,0.8974968397329349,0.7006683075120324,0,0.0,0,13.844469596113928,9.777647305579624,0.09344490934449093,10.800509452819824,13.324223518371582,1.2818348668265254,0.5174957275390619,-0.0818090718161611,10.0657958984375,13.72564697265625,3.65985107421875
161,1379.6283410094602,168.11129498810826,0.6134486062527652,0.4663899416145048,0.9022490904670345,0.7729544139816619,1,0.0,0,10.873311687384346,7.410799368865369,0.1320412968665097,8.99034595489502,12.80896520614624,1.2094430783794363,0.373382568359375,-0.12936502521268226,0.13226318359375,13.156280517578125,13.024017333984375
162,1530.2050267519953,173.84306316488338,0.6362748493086058,0.4021345421958909,0.9600321365644688,0.7537134678592313,0,0.0,1,6.571290188977596,4.807736084009216,0.21664486592544147,6.8174889087677,7.046558856964111,0.9638871844039998,0.2240447998046875,-0.0051471817485642165,0.07373046875,0.092254638671875,0.018524169921875
163,1642.7238679960176,181.02865479854054,0.6299118563546503,0.41614729755286034,0.9648668757451796,0.7277998092952278,1,0.0,1,10.460042348682908,8.084988694509954,0.21980529358077275,9.473777770996094,11.123286247253418,1.1041046773026761,0.4099029541015625,0.17401884361571152,5.6583251953125,14.37933349609375,8.72100830078125
164,1372.3695647925188,162.779059286036,0.6508544423821587,0.45219058988588173,0.957187588500486,0.7669306510235705,1,0.0,0,11.907422706051795,9.791022771138136,0.2220805246857351,8.586085319519043,13.318073749542236,1.386827903862339,0.4485839843749998,0.24854482469021852,0.1292724609375,0.074981689453125,-0.054290771484375
165,1364.8483966430435,192.2522650040806,0.4640356508150834,0.28227287888840796,0.9071202222471895,0.7875122531671472,1,13.092901623694065,0,8.13544556172181,6.534866897423278,0.20582310932063724,4.95786714553833,5.814355373382568,1.6409164108084333,0.387542724609375,0.01920231286694859,8.6741943359375,5.4984588623046875,-3.1757354736328125
166,1586.1836312947457,167.95267706847613,0.7066257616663358,0.6770755996827199,0.9346246572514192,0.6776989885662394,1,1.8335616216966666,1,9.244003628841927,7.242778239309421,0.19148936170212766,7.4162139892578125,7.86649751663208,1.24645858954874,0.37340087890624996,-0.02106731586140662,0.067291259765625,0.064178466796875,-0.00311279296875
167,1695.5567901988284,175.99044484278966,0.6879296472640152,0.4907256471700594,0.9621793937253816,0.734929572312566,0,0.0,1,12.353731102666082,9.376976713635512,0.15577518808083787,7.9365553855896,10.086281776428223,1.5565608129059045,0.4249084472656248,-0.016716092328157267,0.08062744140625,0.05413818359375,-0.0264892578125
168,922.5503579718572,125.8316607619997,0.732183754366368,0.5275883615520888,0.9797974568425865,0.7795305593493982,1,0.0,0,10.428505558611269,8.3428417780875,0.15611471861471862,8.774225234985352,8.4659423828125,1.1885386207126103,0.5285491943359375,-0.02023326163684135,0.083648681640625,0.0736083984375,-0.010040283203125
169,1446.630528871019,164.6853128651938,0.6702823005557743,0.4469812770604831,0.9599597622606898,0.7732491494862045,1,16.52356584640883,2,8.446638799623875,6.971858962235024,0.22189604558798134,7.400821685791016,9.605577945709229,1.1413109460319446,0.356048583984375,-0.016930779239876532,0.079803466796875,0.0779266357421875,-0.0018768310546875
170,1195.0552656362393,176.04802639116517,0.48454657976187726,0.28293896110743727,0.8885518230855706,0.7443951999197467,1,0.0,0,11.538936330194513,8.152007851507442,0.1336116910229645,11.837320327758789,11.928687572479248,0.9747929439009471,0.42052459716796875,-0.20286479782709746,11.46710205078125,14.9608154296875,3.49371337890625
171,2008.6441465056528,190.36247473170857,0.6965466108613616,0.5119185308666258,0.9654149633999349,0.7284614574781646,0,0.0,1,8.479715456029082,6.208384520266159,0.2199252801992528,6.086986064910889,7.18149995803833,1.3930893492448337,0.334054565429687,0.020447047175387218,0.0751190185546875,0.0848846435546875,0.009765625
172,2113.306424947364,199.94822929782651,0.6642586407937185,0.5690392355681441,0.9086701954024073,0.7007536101678835,1,0.0,2,11.595258363854315,7.890033488333159,0.13405839933798322,9.561385154724121,9.729811668395996,1.21271742286475,0.4466644287109375,0.052811385074790905,7.5538330078125,14.217620849609375,6.663787841796875
173,1314.0426373374862,157.0608337932082,0.6693966334764556,0.4536555950305476,0.9369252239706363,0.7962169934875417,1,0.0,0,8.631598677865012,6.205612575020557,0.14331876069188368,7.150394916534424,7.557924270629883,1.2071499236923942,0.359130859375,-0.05713359323025566,0.0902099609375,0.1505126953125,0.060302734375
174,2135.594938905617,198.78765108161318,0.679125351676922,0.44943072545200213,0.9524138206741347,0.727419073144451,0,10.410215580062292,0,10.031127322868045,6.737015002387097,0.10837727006444053,7.600277423858643,8.028388023376465,1.319836995867878,0.4209472656249992,0.001041162509839997,0.119964599609375,5.4923248291015625,5.3723602294921875
175,1324.7125761229802,153.91885446181075,0.7026642826905226,0.4362507421866272,0.9700252988189141,0.8480340365068391,0,0.0,0,9.724547078591952,7.675912266566109,0.18967790544358637,6.652497053146362,8.219250202178955,1.4617890095859019,0.4456604003906248,0.037268619390054034,5.821197509765625,4.4748687744140625,-1.3463287353515625
176,1494.8374865548499,168.16007642042882,0.6642905161171313,0.4564564189682682,0.9643808712318968,0.7528932319531352,1,0.0,0,8.3065267728201,6.541801186256782,0.23740164071655784,6.958146333694458,9.563728332519531,1.1937844325860438,0.365777587890625,-0.06012640377793822,0.13134765625,0.16680908203125,0.03546142578125
177,1844.6702772715664,191.69129265918866,0.6308467094604008,0.501593683518323,0.910710937835384,0.6966920167029946,1,0.0,0,13.017052757790156,8.397565817236904,0.11504544837878171,12.322972297668457,11.864089012145996,1.0563241110468957,0.470794677734375,0.025252271193433304,7.83953857421875,13.0682373046875,5.22869873046875
178,1920.632779100562,242.4101200480916,0.4107264839266434,0.3253116866723253,0.7553068664658684,0.5870712916402473,1,7.1341778207839175,0,16.79952144534087,10.029098297609577,0.04207920792079208,11.778313636779785,17.242229461669922,1.4263095688742324,0.5486221313476562,0.07896812959783335,0.193145751953125,0.141632080078125,-0.051513671875
179,1766.8093258577896,180.44703876324982,0.6818675581471452,0.5352475328189581,0.9504248522954217,0.7241812213273847,0,0.0,1,7.964715955871667,5.3432571686833645,0.1515837104072398,6.67307710647583,6.802730083465576,1.1935597069817128,0.317987060546875,0.09093934917881479,0.063873291015625,0.093536376953125,0.0296630859375
180,1485.0246427962074,165.64983688855133,0.680082342931716,0.6255951506584302,0.9077704467077781,0.7039165379700804,0,0.0,1,8.00699218914409,5.4544077945046885,0.14934409687184663,6.986993312835693,6.771519660949707,1.1459853803544613,0.36968994140625,0.002240486029539291,0.063812255859375,0.069427490234375,0.005615234375
181,1051.4872229170153,155.95476801871004,0.5432710336215496,0.48241753853893227,0.8790598543043077,0.660857839023835,0,6.068475210723662,1,12.160625336980509,7.954768305641809,0.0657644824311491,9.266791343688965,10.511846542358398,1.3122800423538568,0.3830627441406249,-0.10749227844412171,0.0946197509765625,0.0833740234375,-0.0112457275390625
182,2888.226755242468,275.3237557825073,0.4787996014698827,0.36191315257807827,0.859184827628965,0.6995084580183835,0,0.0,1,8.84337713663318,6.239216840514126,0.14483834619051747,6.517880916595459,6.778247833251953,1.3567871597832777,0.38780517578124973,0.079169028117585,0.14898681640625,0.095062255859375,-0.053924560546875
183,1928.3699290529512,200.6592856470954,0.6018408897795706,0.5378079249298647,0.8857710995836142,0.6270932644542195,0,0.0,1,6.693699206197777,5.256227029410118,0.2822475992732935,4.08802056312561,5.132314682006836,1.6373937221783252,0.2983245849609375,-0.013924478649195838,0.06072998046875,0.054931640625,-0.00579833984375
184,1656.889760252827,175.27786104824895,0.6777185116212878,0.496616768872915,0.9543491106005159,0.8056531517657438,0,4.052090385938924,0,7.462717794796206,5.528974077392598,0.1722264150943396,5.779238700866699,6.042638301849365,1.291297726407639,0.33839721679687496,-0.010604897553066038,0.0699462890625,0.121551513671875,0.051605224609375
185,2166.641982489169,237.70546951625923,0.4818575504435727,0.5030536107847615,0.8422006060202422,0.5711143186915095,0,0.0,0,8.76175460075353,6.559002908111874,0.18132564841498558,6.0911407470703125,7.04076361656189,1.4384423155823016,0.39050598144531246,-0.012665459800522335,0.216278076171875,0.0991363525390625,-0.1171417236328125
186,1891.1563841839811,178.78824601621534,0.7434630338463056,0.626185870309618,0.959893140224078,0.7823921748322046,0,0.0,1,12.378461256129057,9.00960902950894,0.11165433403805497,12.674773216247559,13.101689338684082,0.9766219122770051,0.5016983032226561,0.30101816447542284,0.183013916015625,0.2030181884765625,0.0200042724609375
187,1983.4170638331168,243.18878840674327,0.42144102662040717,0.3783962794988984,0.7692794724383089,0.5949923786607783,0,0.0,1,12.439939150510222,7.63015316072445,0.050296979653734364,7.847031593322754,11.453868865966797,1.5853050930871355,0.41600952148437487,-0.06560302796081212,0.185516357421875,0.104827880859375,-0.0806884765625
188,1611.8774829740883,176.20273779671754,0.6524039597469875,0.49324713093531586,0.9517461456108025,0.6877849591241334,0,0.0,2,9.408700183572734,7.332879903989369,0.17535692116697704,7.117523431777954,7.061892032623291,1.3219064571765582,0.421620178222656,-0.05875515123837339,0.105499267578125,0.117584228515625,0.0120849609375
189,1751.6755297586305,181.05025895083165,0.6715297020803803,0.5938089689341968,0.9152437741882099,0.738233470905164,0,0.0,2,7.557378740717709,5.394174140539257,0.16842555618938962,5.400465488433838,6.2999022006988525,1.3993939516701526,0.3017929077148437,0.006772408537094891,0.1025238037109375,0.090850830078125,-0.0116729736328125
190,1682.7296837406664,173.76827829231252,0.7002985443761427,0.5636403544517813,0.9427866577192575,0.7022098519026302,1,0.0,2,8.70021813832415,6.498597998694,0.1686729083073265,6.376631736755371,6.336894750595093,1.3643908724061102,0.37017211914062453,-0.05875809321273824,0.10284423828125,0.082763671875,-0.02008056640625
