cluster,area_m2,perim_m,compactness,elongation,solidity,rectangularity,slope_mean,slope_std,slope_flatfrac,slope_annulus,edge_slope,slope_ratio,lrm11_relief,tpi15_mean,chm_in,chm_annulus,chm_deficit,n_pads
0,1852.6220892354243,184.78065272790917,0.6825948824139703,0.5520533840233776,0.9335443624395932,0.7337093192314663,7.543376476728845,5.8906452992811795,0.22529254196052728,4.929600715637207,5.383676886558533,1.5249563963334265,0.33539123535156246,0.0178299601665327,0.074066162109375,0.05523681640625,-0.016815185546875,376
1,793.8932893850225,118.36157137952176,0.7297537370725171,0.4822778136106344,0.9846745082141772,0.7716352075277311,14.243109238435542,9.77651368393147,0.1101990649573336,15.738885641098022,18.86369562149048,0.897965856054146,0.9858337402343749,0.0022174721158178,19.8182373046875,22.64501190185547,2.0671615600585938,296
2,1333.8405414550796,159.8382145577019,0.6677379073273462,0.4572731015043533,0.95336179592323,0.7672870716504802,11.879579714411513,8.26480573939737,0.1083767155702792,11.15056610107422,12.39970588684082,1.0679898386282844,0.4548797607421875,0.0167361554995549,0.152984619140625,0.1630706787109375,0.01885986328125,323
