component_id,area_m2,bbox_h_px,bbox_w_px,aspect_ratio_bbox,eccentricity,elongation_pca,solidity_bbox,road_prob_max,road_prob_mean,pit_prob_max,centroid_x,centroid_y,overlaps_labeled_pit,classification
909,187.75,31,33,1.064516129032258,0.5731244215873134,1.2203033644510963,0.7341153470185728,0.5228221416473389,0.297090619802475,0.7987180948257446,623292.394806924,4594881.402130493,False,ROAD_LIKE_COMPACT
910,252.0,35,39,1.1142857142857143,0.5592665545887526,1.2062902397972814,0.7384615384615385,0.5514065027236938,0.20770911872386932,0.8802288770675659,620712.7797619047,4594876.99156746,False,ROAD_LIKE_COMPACT
911,258.0,36,40,1.1111111111111112,0.6998445552731014,1.3999814552887733,0.7166666666666667,0.46693122386932373,0.19655239582061768,0.8446367383003235,621954.4040697674,4594873.03875969,True,TRUE_PIT_LABELED
913,8.0,4,11,2.75,0.9131371011801463,2.4530691662069564,0.7272727272727273,0.2311284840106964,0.17170283198356628,0.5273463129997253,621693.828125,4594877.59375,False,COMPACT_OTHER_FP
914,30.75,11,20,1.8181818181818181,0.7914801505898492,1.6361393824829646,0.5590909090909091,0.6364660859107971,0.4348479211330414,0.6029708981513977,621693.4146341464,4594874.308943089,False,ROAD_LIKE_COMPACT
915,15.25,9,10,1.1111111111111112,0.855458386947359,1.9309807402947856,0.6777777777777778,0.4333818256855011,0.2530999481678009,0.5434435606002808,622233.3278688524,4594874.221311475,False,ROAD_LIKE_COMPACT
917,4.0,3,7,2.3333333333333335,0.8753169528447841,2.068040103694164,0.7619047619047619,0.49249324202537537,0.3985079228878021,0.5375222563743591,622242.5625,4594875.59375,False,ROAD_LIKE_COMPACT
918,268.25,39,33,1.1818181818181819,0.6260680544626146,1.2824320303531023,0.8337218337218337,0.5765419602394104,0.3054656684398651,0.8242693543434143,623785.4883504193,4594866.866262815,False,ROAD_LIKE_COMPACT
919,262.5,33,41,1.2424242424242424,0.6592418603829127,1.3299093299645195,0.7760532150776053,0.3661929965019226,0.19486761093139648,0.8474042415618896,623923.1557142857,4594868.607142857,False,COMPACT_OTHER_FP
920,162.5,30,29,1.0344827586206897,0.47749295488957105,1.138128281644291,0.7471264367816092,0.4730486273765564,0.250428706407547,0.8354321718215942,620400.1561538462,4594864.120769231,False,ROAD_LIKE_COMPACT
921,39.5,12,22,1.8333333333333333,0.8744724343833631,2.0615359738493066,0.5984848484848485,0.5421967506408691,0.2719362676143646,0.6459276676177979,621694.2594936709,4594867.699367088,False,ROAD_LIKE_COMPACT
923,197.25,39,32,1.21875,0.6452208186775695,1.30890714423808,0.6322115384615384,0.3433387279510498,0.19131384789943695,0.7187033295631409,621738.0234474018,4594857.466413181,True,TRUE_PIT_LABELED
924,293.75,38,39,1.0263157894736843,0.37110680186443495,1.076901318142912,0.7928475033738192,0.36263054609298706,0.1197609230875969,0.911943256855011,621876.570212766,4594850.605957447,True,TRUE_PIT_LABELED
925,122.0,31,26,1.1923076923076923,0.7503096726827757,1.5126612938234334,0.6054590570719603,0.45438137650489807,0.18116821348667145,0.7099205255508423,623456.294057377,4594846.327868853,False,COMPACT_OTHER_FP
926,295.0,38,40,1.0526315789473684,0.5997681576420971,1.2497284507403628,0.7763157894736842,0.4639328718185425,0.22225448489189148,0.894783616065979,621352.6,4594840.230508475,True,TRUE_PIT_LABELED
