epoch,tr_loss,va_loss,score,sec,iou_bg,iou_plat
1,0.020991755947832345,0.10619350991867206,0.1493801865140108,57.09328365325928,0.44885918466128677,0.1493801865140108
2,0.017152793832050945,0.016029828055589286,0.3612618269749692,42.180338859558105,0.871064688900611,0.3612618269749692
3,0.015438509589621743,0.01498764377363302,0.4176682449524576,41.95483088493347,0.9032800695635648,0.4176682449524576
4,0.01468107331254818,0.014232897165196913,0.4012328924630023,40.136629819869995,0.9055980648950758,0.4012328924630023
5,0.014262504947995677,0.026538647297355864,0.40290154184420407,41.02413558959961,0.9303686509573736,0.40290154184420407
6,0.013711178720503757,0.01683473949217134,0.4754673916531607,41.506550550460815,0.9335486781506409,0.4754673916531607
7,0.014211102198917889,0.013465112454637333,0.3919768945643218,41.100512742996216,0.8878117092790834,0.3919768945643218
8,0.012999620324778326,0.01363891935734837,0.43093523575879034,42.46757459640503,0.9018022223547015,0.43093523575879034
9,0.013169685875978863,0.013138202122516103,0.4513980353151404,40.65255856513977,0.9191806475598215,0.4513980353151404
10,0.012421376573699482,0.015766884683182946,0.2991166479639586,41.02304983139038,0.8175032329953361,0.2991166479639586
11,0.012731078306882127,0.016064776935511164,0.4552820737164427,40.13141107559204,0.9235092804635778,0.4552820737164427
12,0.012715114000280506,0.012261905845392633,0.4575235295671214,42.450478076934814,0.9118896552963848,0.4575235295671214
13,0.012228066888321372,0.012193070000244511,0.4440981708460024,40.69314384460449,0.9088526411992086,0.4440981708460024
14,0.012191550272688704,0.012524512734402108,0.48563943196438564,40.19061064720154,0.9155723972428284,0.48563943196438564
15,0.012279966204128797,0.013342582758654046,0.49476657054306317,41.539963245391846,0.9233464713412192,0.49476657054306317
16,0.011478673002131066,0.01156183928941135,0.4914352420770932,41.23352265357971,0.926163756450809,0.4914352420770932
17,0.011496840971657664,0.012607270713757586,0.504202096887952,41.09777283668518,0.932179894974272,0.504202096887952
18,0.011234097065205135,0.010792864797015985,0.5301925023741542,40.16303586959839,0.93907775481354,0.5301925023741542
19,0.011279523933252085,0.011476109011305703,0.4823915160836165,40.10659980773926,0.9235411836184912,0.4823915160836165
20,0.011193017904800408,0.013199946187712528,0.5054086700411979,42.72663855552673,0.9295459414980481,0.5054086700411979
21,0.010832670759590506,0.011627375165483466,0.44312894717500956,40.3402304649353,0.9013351192570621,0.44312894717500956
22,0.011051436302984514,0.010983012012999368,0.4628099440114146,40.094926595687866,0.9089255873188774,0.4628099440114146
23,0.010720881999660176,0.011754166490087906,0.49361299826802696,40.16674327850342,0.9232275568697,0.49361299826802696
24,0.01070979132217545,0.010867373638406948,0.4991046506734991,40.19383001327515,0.9232514927934709,0.4991046506734991
25,0.010797318844215094,0.011712422163260204,0.5293170312715174,40.28938293457031,0.9390034342732574,0.5293170312715174
26,0.010134846491974246,0.011280452332424896,0.5343635113500567,40.29586362838745,0.9376811769890839,0.5343635113500567
27,0.010037055216476467,0.011312516733866048,0.5272725414301007,40.217761516571045,0.935591930064152,0.5272725414301007
28,0.009931295323502091,0.01122335206579279,0.48690667653480296,40.169384479522705,0.9262331430750872,0.48690667653480296
29,0.010274416975025992,0.011449443642050028,0.5046115706322805,40.09423756599426,0.92672147748785,0.5046115706322805
30,0.009804885884186307,0.01103096665745532,0.5356064048976708,40.059077978134155,0.9320071545155335,0.5356064048976708
31,0.009745683213605465,0.011797228586618547,0.5352514108445352,40.22041201591492,0.9394254374712181,0.5352514108445352
32,0.009603176383500538,0.012356644375594679,0.5294705939363006,40.057276248931885,0.9342343702834518,0.5294705939363006
33,0.00932536230793277,0.011520980753832392,0.5173363907891477,40.121684074401855,0.9301065881029168,0.5173363907891477
34,0.009332597092951386,0.011637799597034851,0.5117145327549139,40.20533609390259,0.9263398994839632,0.5117145327549139
35,0.009622227852639643,0.011592728310023193,0.5270639450947293,40.1482515335083,0.9293964259107218,0.5270639450947293
36,0.009794033281685948,0.011368785829593738,0.5504539231565738,40.206607818603516,0.9318962756116907,0.5504539231565738
37,0.009353803493335698,0.010948563408520486,0.5294505505366294,40.983729124069214,0.9317661060544623,0.5294505505366294
38,0.009599229994510274,0.010730074994541981,0.5381434529582261,41.75124907493591,0.9311551240277933,0.5381434529582261
39,0.009302916488999013,0.010793663199163146,0.5282404958124333,40.2103111743927,0.9317408424090918,0.5282404958124333
40,0.009205125095955665,0.011659369269316947,0.5099632709775401,40.08547043800354,0.9295756122985823,0.5099632709775401
